id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MED7	12	0.18597	0.46239	1.0	7622	1	-0.0043336	0.35218	0.50522	0.906659	10541	3	-0.0043336
KCNA4	12	0.186	0.46239	1.0	7623	5	-0.037066	0.22636	0.3792	0.873122	8098	3	-0.037066
CFHR4	12	0.18608	0.46254	1.0	7624	4	-0.096415	0.6644	0.77336	0.971391	15018	3	-0.096415
UVRAG	12	0.18609	0.46268	1.0	7625	2	0.20643	0.061244	0.11663	0.657427	3349	6	0.20643
SEPHS2	12	0.18609	0.46268	1.0	7626	2	0.041095	0.59579	0.72546	0.966408	14148	3	0.041095
DPEP1	12	0.18615	0.46297	1.0	7627	5	-0.12189	0.84748	0.88327	0.987199	16902	2	-0.12189
SORCS3	12	0.18615	0.46297	1.0	7628	5	-0.11432	0.097189	0.18639	0.754502	4639	2	-0.11432
C6orf132	12	0.18617	0.46325	1.0	7629	3	-0.017814	0.084815	0.16666	0.746672	4209	5	-0.017814
LACRT	12	0.18617	0.46325	1.0	7630	4	-0.013355	0.99199	0.98499	0.999486	18662	0	-0.013355
CD1E	12	0.18618	0.46325	1.0	7631	3	0.11049	0.32864	0.48021	0.89062	10110	4	0.11049
IRF9	12	0.18621	0.46325	1.0	7632	3	0.025395	0.23109	0.38631	0.873122	8225	4	0.025395
SNCG	12	0.18627	0.46325	1.0	7633	5	-0.13228	0.87418	0.90039	0.987199	17234	2	-0.13228
ITFG1	12	0.18628	0.46325	1.0	7634	4	-0.18625	0.87556	0.90073	0.987199	17264	1	-0.18625
PPCDC	12	0.18628	0.46325	1.0	7635	4	-0.13556	0.8889	0.91418	0.991071	17442	2	-0.13556
C21orf62	12	0.18631	0.46325	1.0	7636	4	0.0093283	0.00027251	0.0004514	0.023716	360	4	0.0093283
ARID5A	12	0.18635	0.46325	1.0	7637	4	-0.14426	0.35918	0.515	0.908774	10685	2	-0.14426
MAGEA3	12	0.18636	0.46325	1.0	7638	4	0.057475	0.8544	0.88865	0.987199	16989	2	0.057475
ADGRG5	12	0.1864	0.46325	1.0	7639	5	-0.17844	0.71314	0.8172	0.984009	15700	2	-0.17844
TNFRSF4	12	0.18641	0.46325	1.0	7640	3	0.045562	0.63269	0.75339	0.969035	14606	3	0.045562
ATR	12	0.18641	0.46325	1.0	7641	4	-0.0062892	0.097266	0.18663	0.754502	4641	5	-0.0062892
MRPL44	12	0.18641	0.46325	1.0	7642	3	-0.081678	0.50612	0.65448	0.946315	13074	3	-0.081678
NUCKS1	12	0.18643	0.46325	1.0	7643	3	-0.0066839	0.27244	0.42331	0.881306	9069	4	-0.0066839
SFTA3	12	0.18648	0.46325	1.0	7644	2	0.11118	0.4906	0.64638	0.946235	12885	3	0.11118
ATF6B	12	0.18652	0.46325	1.0	7645	4	-0.046266	0.11588	0.21096	0.759482	5188	4	-0.046266
DNAJC30	12	0.1866	0.46325	1.0	7646	5	-0.12177	0.84275	0.88088	0.987199	16856	1	-0.12177
TRERF1	12	0.18672	0.46325	1.0	7647	4	-0.018949	0.24834	0.40209	0.873122	8635	3	-0.018949
HSPA1L	12	0.18672	0.46325	1.0	7648	5	-0.17425	0.71256	0.8172	0.984009	15693	2	-0.17425
DGUOK	12	0.18684	0.46325	1.0	7649	4	-0.033646	0.59196	0.72214	0.966408	14106	3	-0.033646
CEACAM8	12	0.18684	0.46325	1.0	7650	4	-0.16269	0.615	0.73993	0.969035	14392	1	-0.16269
FIBCD1	12	0.18684	0.46325	1.0	7651	4	-0.046393	0.72133	0.82174	0.985378	15755	1	-0.046393
S100A7L2	12	0.18686	0.46325	1.0	7652	5	-0.094437	0.66551	0.77358	0.971391	15038	3	-0.094437
NBN	12	0.18686	0.46325	1.0	7653	5	-0.20332	0.24243	0.39843	0.873122	8518	2	-0.20332
RCVRN	12	0.18686	0.46325	1.0	7654	5	-0.062667	0.91903	0.92629	0.991578	17681	1	-0.062667
GTPBP8	12	0.18686	0.46325	1.0	7655	5	-0.12005	0.89129	0.91504	0.991294	17471	1	-0.12005
PPP1R32	12	0.18689	0.46325	1.0	7656	3	0.05137	0.14439	0.24858	0.77743	5980	2	0.05137
HMGCLL1	12	0.1869	0.46354	1.0	7657	2	0.0023337	0.16399	0.28201	0.816971	6503	3	0.0023337
RAVER1	12	0.18696	0.46382	1.0	7658	4	0.24853	0.14508	0.24884	0.77743	5993	5	0.24853
PPHLN1	12	0.18702	0.46382	1.0	7659	2	0.19952	0.093751	0.1798	0.750082	4532	6	0.19952
RBM15B	12	0.18704	0.46382	1.0	7660	4	-0.062608	0.32795	0.48021	0.89062	10094	4	-0.062608
RNF121	12	0.18705	0.46382	1.0	7661	3	-0.068098	0.4507	0.61453	0.9395	12330	2	-0.068098
MCL1	12	0.18705	0.46382	1.0	7662	5	-0.11476	0.56867	0.70432	0.963038	13805	3	-0.11476
MOGAT1	12	0.18705	0.46382	1.0	7663	5	-0.057578	0.66709	0.77439	0.971391	15062	3	-0.057578
N4BP2L1	12	0.18706	0.46382	1.0	7664	3	0.056822	0.1113	0.20572	0.759482	5065	5	0.056822
SLC5A2	12	0.18709	0.46382	1.0	7665	4	-0.12661	0.4161	0.57397	0.927163	11705	1	-0.12661
NTNG2	12	0.18709	0.46382	1.0	7666	4	-0.050139	0.39641	0.55189	0.917612	11356	3	-0.050139
ACTN3	12	0.18712	0.46382	1.0	7667	4	-0.084444	0.069437	0.13441	0.694134	3645	2	-0.084444
TSHB	12	0.18715	0.46382	1.0	7668	3	-0.047102	0.65638	0.76521	0.969112	14923	2	-0.047102
CYS1	12	0.18715	0.46382	1.0	7669	2	0.076942	0.17059	0.29011	0.821576	6671	5	0.076942
PAN3	12	0.18722	0.4644	1.0	7670	4	-0.090327	0.79536	0.85605	0.985378	16394	2	-0.090327
PCDHGA5	12	0.18724	0.4644	1.0	7671	4	-0.13815	0.26025	0.41222	0.875255	8845	2	-0.13815
GATA5	12	0.18727	0.4644	1.0	7672	5	-0.13607	0.82397	0.8704	0.987199	16674	1	-0.13607
ZBTB9	12	0.18727	0.4644	1.0	7673	5	-0.13034	0.75538	0.83709	0.985378	16041	1	-0.13034
VARS	12	0.18727	0.4644	1.0	7674	5	0.087842	0.37902	0.53226	0.91057	11046	4	0.087842
FUT6	12	0.18729	0.4644	1.0	7675	4	0.014144	0.5078	0.65681	0.9486	13088	3	0.014144
BFSP2	12	0.18729	0.4644	1.0	7676	4	-0.036373	0.15618	0.26571	0.798443	6290	4	-0.036373
PDZD2	12	0.1873	0.4644	1.0	7677	4	-0.020633	0.15637	0.26596	0.798661	6298	4	-0.020633
GLP1R	12	0.1873	0.4644	1.0	7678	4	0.12275	0.19998	0.33133	0.843245	7430	2	0.12275
RSG1	12	0.18747	0.4644	1.0	7679	5	0.033412	0.87981	0.90454	0.988416	17321	1	0.033412
STON1-GTF2A1L	12	0.18747	0.4644	1.0	7680	5	-0.091827	0.55015	0.6923	0.960698	13586	2	-0.091827
WDR93	12	0.18767	0.4651	1.0	7681	5	-0.12462	0.16054	0.27375	0.808615	6405	3	-0.12462
ING4	12	0.18774	0.4654	1.0	7682	2	0.22777	0.007912	0.016414	0.285924	1087	7	0.22777
KANSL1L	12	0.18785	0.4654	1.0	7683	1	0.074457	0.23182	0.38671	0.873122	8252	5	0.074457
NFATC1	12	0.18788	0.4654	1.0	7684	4	0.09958	0.10229	0.19284	0.754502	4793	5	0.09958
HDGF	12	0.18793	0.4654	1.0	7685	4	-0.12034	0.97655	0.95929	0.993966	18271	1	-0.12034
PGA3	12	0.18798	0.4654	1.0	7686	4	-0.03698	0.068709	0.13327	0.694134	3622	5	-0.03698
SLC6A15	12	0.18806	0.4654	1.0	7687	4	-0.027083	0.17979	0.30586	0.829269	6908	3	-0.027083
UGT2B10	12	0.18815	0.4654	1.0	7688	3	0.067397	0.13755	0.2439	0.77743	5794	4	0.067397
WTH3DI	12	0.18815	0.4654	1.0	7689	3	-0.018993	0.25757	0.40998	0.875255	8790	2	-0.018993
CLEC1B	12	0.18818	0.4654	1.0	7690	4	-0.02031	0.5166	0.66935	0.958492	13176	2	-0.02031
CEACAM16	12	0.18824	0.4654	1.0	7691	3	-0.057921	0.41845	0.57764	0.928378	11746	3	-0.057921
C19orf84	12	0.18831	0.4654	1.0	7692	3	-0.0037152	0.46521	0.62874	0.9395	12586	3	-0.0037152
GBP4	12	0.18838	0.4654	1.0	7693	2	-0.071376	0.12259	0.21951	0.772039	5376	5	-0.071376
USP25	12	0.18839	0.46554	1.0	7694	4	-0.15213	0.59372	0.72424	0.966408	14126	1	-0.15213
C4orf36	12	0.18845	0.46568	1.0	7695	3	-0.099384	0.69138	0.79988	0.982364	15389	3	-0.099384
C1orf52	12	0.18852	0.46568	1.0	7696	2	-0.062714	0.34388	0.49139	0.894334	10387	3	-0.062714
CNN2	12	0.18857	0.46568	1.0	7697	4	-0.1031	0.35752	0.51346	0.908774	10650	2	-0.1031
SHC2	12	0.18859	0.46568	1.0	7698	3	0.17764	0.045958	0.088624	0.599931	2786	5	0.17764
MEIOB	12	0.1886	0.46568	1.0	7699	4	-0.057722	0.21635	0.36306	0.873122	7830	5	-0.057722
HNRNPH2	12	0.18863	0.46568	1.0	7700	3	0.026519	0.1799	0.30586	0.829269	6911	4	0.026519
COL4A5	12	0.18864	0.46568	1.0	7701	4	-0.032291	0.16289	0.27969	0.816853	6471	3	-0.032291
SETMAR	12	0.1887	0.46568	1.0	7702	3	-0.041679	0.51196	0.6665	0.958492	13129	2	-0.041679
TEX44	12	0.18871	0.46568	1.0	7703	3	0.041401	0.22351	0.37549	0.873122	8012	2	0.041401
DKK4	12	0.18872	0.46568	1.0	7704	1	0.076445	0.52955	0.68222	0.960698	13330	3	0.076445
C11orf40	12	0.18888	0.46568	1.0	7705	3	-0.13868	0.47627	0.6339	0.940915	12723	2	-0.13868
FADS3	12	0.18889	0.46568	1.0	7706	3	0.053787	0.0043888	0.0085917	0.19465	835	5	0.053787
EGFLAM	12	0.18893	0.46568	1.0	7707	3	-0.098959	0.95897	0.94481	0.991578	18012	1	-0.098959
SEMA3C	12	0.189	0.46568	1.0	7708	3	0.041424	0.36351	0.51806	0.909665	10764	4	0.041424
MYO9A	12	0.18902	0.46568	1.0	7709	3	0.013381	0.23399	0.3916	0.873122	8306	4	0.013381
CARD10	12	0.18903	0.46568	1.0	7710	4	-0.063653	0.48959	0.64638	0.946235	12876	3	-0.063653
ZNF860	12	0.18911	0.46568	1.0	7711	1	0.053296	0.33185	0.48297	0.89062	10173	2	0.053296
RHCE	12	0.18918	0.46568	1.0	7712	3	-0.072609	0.80613	0.8607	0.985378	16496	2	-0.072609
FBXO17	12	0.18921	0.46568	1.0	7713	4	-0.075386	0.69126	0.79988	0.982364	15383	2	-0.075386
AFDN	12	0.18928	0.46568	1.0	7714	4	-0.055026	0.42662	0.58618	0.930585	11891	3	-0.055026
C11orf87	12	0.1893	0.46568	1.0	7715	3	0.11365	0.41015	0.5647	0.918604	11592	4	0.11365
ALDH1B1	12	0.18937	0.46568	1.0	7716	3	-0.035965	0.68827	0.79546	0.980925	15342	1	-0.035965
DBH	12	0.18939	0.46568	1.0	7717	3	0.02437	0.0098492	0.018854	0.294531	1206	5	0.02437
POU3F2	12	0.18941	0.46568	1.0	7718	1	0.1309	0.17577	0.30275	0.829269	6803	5	0.1309
NUP85	12	0.18946	0.46627	1.0	7719	4	-0.10742	0.98901	0.97928	0.99756	18583	0	-0.10742
ABCG4	12	0.18949	0.46627	1.0	7720	3	0.045027	0.67748	0.78563	0.978159	15197	3	0.045027
OXTR	12	0.18993	0.46699	1.0	7721	2	-0.013977	0.52323	0.67638	0.960698	13257	2	-0.013977
PTAFR	12	0.19004	0.4672	1.0	7722	3	0.051848	0.68501	0.79378	0.980925	15292	2	0.051848
XIRP1	12	0.19005	0.46741	1.0	7723	4	-0.04947	0.66824	0.77439	0.971391	15074	3	-0.04947
B9D1	12	0.19023	0.46741	1.0	7724	3	0.14472	0.035642	0.070397	0.552143	2393	6	0.14472
RBM11	12	0.19024	0.46741	1.0	7725	4	0.1164	0.010642	0.019687	0.294531	1263	4	0.1164
CEP135	12	0.19028	0.46741	1.0	7726	3	0.10232	0.26034	0.41222	0.875255	8849	3	0.10232
THAP10	12	0.19034	0.46801	1.0	7727	4	0.075814	0.056872	0.1107	0.64814	3191	4	0.075814
BPIFA1	12	0.1905	0.46841	1.0	7728	4	-0.072928	0.33487	0.4842	0.89062	10232	3	-0.072928
DNMT3L	12	0.19052	0.46841	1.0	7729	4	0.01869	0.10104	0.19073	0.754502	4753	4	0.01869
MUM1	12	0.19054	0.46841	1.0	7730	4	-0.071712	0.080357	0.15409	0.721161	4032	3	-0.071712
SYNC	12	0.19054	0.46841	1.0	7731	3	-0.054531	0.035625	0.070396	0.552143	2391	5	-0.054531
RALGPS2	12	0.19065	0.46841	1.0	7732	3	0.01128	0.66246	0.7716	0.971391	14995	2	0.01128
RPL36A-HNRNPH2	12	0.19065	0.46841	1.0	7733	2	0.074497	0.69382	0.80152	0.982532	15423	3	0.074497
VAMP1	12	0.19073	0.46841	1.0	7734	4	0.049521	0.86089	0.89172	0.987199	17073	2	0.049521
CCDC106	12	0.19079	0.46841	1.0	7735	2	-0.071728	0.043796	0.084334	0.58941	2710	4	-0.071728
CCER2	12	0.1908	0.46841	1.0	7736	4	0.11856	0.018911	0.04058	0.450757	1693	4	0.11856
ZBTB33	12	0.19084	0.46841	1.0	7737	4	-0.095382	0.90452	0.92156	0.991578	17592	1	-0.095382
ITGAE	12	0.19095	0.46841	1.0	7738	3	0.1065	0.26016	0.41222	0.875255	8841	2	0.1065
PGAM4	12	0.191	0.46841	1.0	7739	2	0.26272	0.0075131	0.014613	0.260619	1060	7	0.26272
OXT	12	0.19108	0.46841	1.0	7740	3	-0.092173	0.44833	0.60972	0.936972	12287	3	-0.092173
ZNF354B	12	0.19112	0.46841	1.0	7741	3	-0.087287	0.69381	0.80152	0.982532	15422	2	-0.087287
THEMIS2	12	0.19112	0.46841	1.0	7742	4	-0.15015	0.15751	0.27	0.806329	6328	4	-0.15015
HOXA4	12	0.19121	0.46841	1.0	7743	4	0.11905	0.29162	0.44101	0.886208	9400	3	0.11905
POTEI	12	0.19132	0.46841	1.0	7744	4	0.12706	0.10507	0.19559	0.754502	4881	5	0.12706
TTC3	12	0.19146	0.47012	1.0	7745	2	-0.043244	0.98449	0.97167	0.99662	18444	0	-0.043244
SH3PXD2B	12	0.19147	0.47012	1.0	7746	1	0.011343	0.10692	0.19706	0.754775	4941	3	0.011343
ZNRF3	12	0.19151	0.47012	1.0	7747	4	-0.19025	0.65499	0.76338	0.969112	14899	2	-0.19025
LUZP1	12	0.1916	0.47012	1.0	7748	4	-0.043338	0.72348	0.82257	0.985378	15765	1	-0.043338
CTC1	12	0.19169	0.47075	1.0	7749	3	-0.030154	0.59637	0.7263	0.966408	14155	3	-0.030154
ZNF396	12	0.19182	0.47106	1.0	7750	2	0.0068699	0.9024	0.92105	0.991578	17578	1	0.0068699
CAMK1	12	0.19182	0.47106	1.0	7751	2	0.052758	0.68794	0.79546	0.980925	15338	3	0.052758
ZNF540	12	0.19182	0.47106	1.0	7752	3	-0.11874	0.17999	0.30586	0.829269	6913	3	-0.11874
KRTAP19-7	12	0.19184	0.47106	1.0	7753	4	0.037682	0.052436	0.10564	0.64814	3009	5	0.037682
TTC22	12	0.19195	0.47106	1.0	7754	4	-0.047104	0.40319	0.55696	0.918604	11463	3	-0.047104
NDST1	12	0.19211	0.47136	1.0	7755	4	-0.021115	0.4867	0.64585	0.946235	12851	2	-0.021115
KDF1	12	0.19218	0.47136	1.0	7756	3	0.025439	0.44208	0.60422	0.935293	12171	4	0.025439
AKT2	12	0.19218	0.47136	1.0	7757	3	-0.03813	0.60566	0.73129	0.966408	14272	3	-0.03813
BNIP2	12	0.19218	0.47136	1.0	7758	4	0.083677	0.22217	0.37328	0.873122	7981	5	0.083677
TNNT1	12	0.19218	0.47136	1.0	7759	2	-0.022545	0.95124	0.94187	0.991578	17926	1	-0.022545
PKD2L1	12	0.19223	0.47151	1.0	7760	4	-0.10893	0.99483	0.99031	0.999727	18747	0	-0.10893
B4GALNT4	12	0.19223	0.47151	1.0	7761	4	-0.02826	0.88641	0.91174	0.991071	17398	2	-0.02826
VSTM2B	12	0.19228	0.47165	1.0	7762	4	-0.14312	0.98592	0.97368	0.99662	18495	0	-0.14312
BTN3A2	12	0.19234	0.47165	1.0	7763	3	-0.046434	0.63871	0.75496	0.969035	14673	3	-0.046434
NPAP1	12	0.19251	0.47229	1.0	7764	3	0.069887	0.10314	0.1933	0.754502	4818	4	0.069887
OR52N2	12	0.19254	0.47229	1.0	7765	4	-0.11302	0.74042	0.8311	0.985378	15900	2	-0.11302
HS3ST6	12	0.19257	0.47229	1.0	7766	3	0.0087909	0.022577	0.046715	0.472895	1871	2	0.0087909
SMAD6	12	0.19257	0.47229	1.0	7767	3	-0.030296	0.048757	0.095852	0.62818	2886	3	-0.030296
GLOD4	12	0.1926	0.47229	1.0	7768	2	0.039772	0.98423	0.97144	0.99662	18437	0	0.039772
GATD1	12	0.19263	0.47229	1.0	7769	2	0.058326	0.44169	0.60366	0.935293	12166	3	0.058326
LDB1	12	0.19266	0.47229	1.0	7770	4	-0.021653	0.35059	0.50138	0.902596	10510	3	-0.021653
GDF15	12	0.19266	0.47229	1.0	7771	2	0.012776	0.17209	0.29263	0.822919	6709	4	0.012776
LRP11	12	0.19278	0.47229	1.0	7772	4	0.0046503	0.88708	0.91323	0.991071	17410	1	0.0046503
HMMR	12	0.19285	0.47229	1.0	7773	4	-0.078765	0.92193	0.92727	0.991578	17691	1	-0.078765
DAZ1	12	0.19285	0.47229	1.0	7774	4	-0.051584	0.16538	0.28294	0.816971	6540	4	-0.051584
SNX30	12	0.19285	0.47229	1.0	7775	4	-0.030619	0.42807	0.58779	0.930585	11914	3	-0.030619
TRHR	12	0.19296	0.47229	1.0	7776	4	0.21554	0.026069	0.054501	0.503236	2031	6	0.21554
ANKMY1	12	0.19296	0.47229	1.0	7777	4	-0.12276	0.99704	0.99437	1.0	18825	0	-0.12276
ITGB4	12	0.19304	0.47229	1.0	7778	2	-0.057858	0.042159	0.078221	0.559905	2644	3	-0.057858
UBQLN4	12	0.19306	0.47229	1.0	7779	4	0.28637	0.0076199	0.014951	0.265134	1067	7	0.28637
C6orf99	12	0.19307	0.47229	1.0	7780	2	0.047502	0.2838	0.43436	0.881474	9260	3	0.047502
AK1	12	0.19314	0.47229	1.0	7781	3	-0.013963	0.20995	0.3476	0.856239	7673	5	-0.013963
STUB1	12	0.19314	0.47229	1.0	7782	3	-0.067023	0.29788	0.45107	0.886743	9530	2	-0.067023
VCL	12	0.19314	0.47229	1.0	7783	4	-0.020592	0.092979	0.17825	0.747239	4503	2	-0.020592
KCNQ3	12	0.19316	0.47229	1.0	7784	3	-0.004255	0.70078	0.80822	0.983578	15528	3	-0.004255
GTF2IRD2B	12	0.19321	0.47229	1.0	7785	4	-0.021486	0.33182	0.48297	0.89062	10172	2	-0.021486
SLC39A10	12	0.19321	0.47229	1.0	7786	4	0.24552	0.011924	0.021942	0.310373	1334	5	0.24552
OR51A4	12	0.19322	0.47229	1.0	7787	3	0.10608	0.65735	0.7659	0.969723	14940	3	0.10608
FRS3	12	0.19334	0.47258	1.0	7788	3	-0.0076007	0.3196	0.47331	0.89062	9937	3	-0.0076007
UNC5B	12	0.19335	0.47258	1.0	7789	4	-0.087435	0.69599	0.80379	0.982532	15455	2	-0.087435
OR51E1	12	0.19337	0.47258	1.0	7790	4	-0.054263	0.54388	0.68907	0.960698	13507	2	-0.054263
NLRP12	12	0.19339	0.47258	1.0	7791	3	-0.093728	0.862	0.89272	0.987199	17087	2	-0.093728
FUT4	12	0.19342	0.47258	1.0	7792	3	0.07162	0.049095	0.1005	0.64814	2899	5	0.07162
RPAP2	12	0.19348	0.47258	1.0	7793	3	-0.18803	0.87206	0.89843	0.987199	17206	2	-0.18803
SLC33A1	12	0.19348	0.47258	1.0	7794	2	-0.044097	0.86144	0.89206	0.987199	17080	1	-0.044097
PSKH2	12	0.19354	0.47258	1.0	7795	4	-0.059037	0.74406	0.8324	0.985378	15937	2	-0.059037
BBC3	12	0.19357	0.47258	1.0	7796	2	0.072291	0.10331	0.19377	0.754502	4824	3	0.072291
ZFP30	12	0.19362	0.47258	1.0	7797	4	-0.059154	0.52574	0.67769	0.960698	13289	3	-0.059154
FOXC2	12	0.19368	0.47258	1.0	7798	2	0.094798	0.76265	0.84015	0.985378	16104	2	0.094798
IL36G	12	0.19368	0.47258	1.0	7799	2	0.15955	0.058699	0.11228	0.64814	3255	6	0.15955
SOD3	12	0.19372	0.47258	1.0	7800	4	-0.035994	0.45685	0.62057	0.9395	12443	4	-0.035994
PRPSAP2	12	0.19387	0.47258	1.0	7801	4	-0.021199	0.093203	0.17911	0.748368	4517	4	-0.021199
DTD2	12	0.19387	0.47258	1.0	7802	4	-0.11953	0.61499	0.73993	0.969035	14391	2	-0.11953
ATXN7L1	12	0.19398	0.47258	1.0	7803	2	-0.035832	0.98104	0.96648	0.99662	18364	1	-0.035832
FKBP11	12	0.19398	0.47258	1.0	7804	4	0.040876	0.20542	0.33944	0.846155	7572	4	0.040876
NUMA1	12	0.19402	0.47258	1.0	7805	3	-0.045818	0.65936	0.76742	0.970291	14963	2	-0.045818
C6orf15	12	0.19407	0.47258	1.0	7806	2	0.045822	0.28727	0.4355	0.882001	9325	3	0.045822
SPRR3	12	0.1941	0.47258	1.0	7807	4	-0.078289	0.09446	0.18173	0.752511	4562	3	-0.078289
NPVF	12	0.19413	0.47258	1.0	7808	4	-0.069607	0.29984	0.45184	0.886743	9574	3	-0.069607
IL17C	12	0.19419	0.47258	1.0	7809	1	-0.053068	0.11702	0.21096	0.759482	5217	3	-0.053068
C1GALT1C1	12	0.19423	0.47258	1.0	7810	4	-0.054895	0.44277	0.60422	0.935293	12182	3	-0.054895
PRSS35	12	0.19423	0.47258	1.0	7811	4	-0.12143	0.52004	0.67162	0.960541	13218	3	-0.12143
ZNF526	12	0.19426	0.47258	1.0	7812	4	-0.088942	0.41856	0.57764	0.928378	11747	2	-0.088942
DTHD1	12	0.19428	0.47258	1.0	7813	2	-0.11186	0.15483	0.26428	0.798443	6254	2	-0.11186
SUCLG1	12	0.19428	0.47258	1.0	7814	2	0.053815	0.30323	0.45578	0.886743	9640	4	0.053815
GPR119	12	0.1943	0.47258	1.0	7815	2	-0.019357	0.64859	0.76055	0.969035	14807	2	-0.019357
HSD17B7	12	0.19439	0.47258	1.0	7816	4	0.18675	0.041064	0.07673	0.557233	2597	4	0.18675
ZNF853	12	0.19443	0.47258	1.0	7817	4	-0.092609	0.44185	0.60367	0.935293	12168	2	-0.092609
PDGFC	12	0.19444	0.47258	1.0	7818	3	-0.029444	0.036972	0.071452	0.552143	2444	4	-0.029444
JPT2	12	0.19448	0.47258	1.0	7819	4	-0.092545	0.62852	0.75064	0.969035	14554	2	-0.092545
MED13	12	0.19452	0.47258	1.0	7820	3	-0.01881	0.94635	0.93889	0.991578	17878	1	-0.01881
RNF144A	12	0.19474	0.47258	1.0	7821	4	-0.11588	0.715	0.81779	0.984009	15712	2	-0.11588
ME2	12	0.19484	0.47258	1.0	7822	4	0.0042164	0.3642	0.51847	0.909665	10776	2	0.0042164
PHF12	12	0.19484	0.47258	1.0	7823	4	-0.11448	0.20965	0.34715	0.855903	7668	3	-0.11448
SNX6	12	0.19491	0.47258	1.0	7824	2	0.072139	0.38275	0.53816	0.914571	11113	4	0.072139
PDE7A	12	0.19493	0.47258	1.0	7825	4	-0.021718	0.50562	0.65407	0.946235	13067	3	-0.021718
MTUS1	12	0.19494	0.47258	1.0	7826	4	-0.082244	0.1817	0.30759	0.829269	6959	5	-0.082244
PIH1D2	12	0.19494	0.47258	1.0	7827	4	0.0094564	0.86448	0.89425	0.987199	17124	2	0.0094564
AXIN1	12	0.19511	0.47258	1.0	7828	3	0.076146	0.039819	0.074723	0.556091	2544	5	0.076146
MND1	12	0.19511	0.47258	1.0	7829	3	0.10037	0.67841	0.78701	0.978466	15208	3	0.10037
INIP	12	0.19518	0.47258	1.0	7830	3	0.13178	0.046107	0.088743	0.599931	2794	5	0.13178
SETD3	12	0.19519	0.47258	1.0	7831	4	-0.086507	0.93622	0.93499	0.991578	17803	1	-0.086507
RANGAP1	12	0.19525	0.47258	1.0	7832	3	-0.018446	0.89417	0.91705	0.991379	17511	1	-0.018446
ZNF880	12	0.19536	0.47258	1.0	7833	2	0.036727	0.27961	0.43267	0.881474	9196	3	0.036727
KIF9	12	0.1954	0.47258	1.0	7834	4	-0.089158	0.80813	0.86119	0.985378	16519	2	-0.089158
PF4V1	12	0.1954	0.47258	1.0	7835	4	0.12722	0.1893	0.31882	0.832535	7169	5	0.12722
TMEM91	12	0.19541	0.47258	1.0	7836	4	-0.067795	0.64346	0.75887	0.969035	14743	2	-0.067795
TMEM225	12	0.19541	0.47258	1.0	7837	4	-0.1491	0.66507	0.77358	0.971391	15031	3	-0.1491
OLFML2B	12	0.19546	0.47258	1.0	7838	3	-0.073824	0.44361	0.60547	0.935293	12194	2	-0.073824
SEL1L2	12	0.19553	0.47258	1.0	7839	3	0.0057888	0.29634	0.44775	0.886743	9501	4	0.0057888
GTPBP3	12	0.19558	0.47258	1.0	7840	3	-0.1225	0.38974	0.54502	0.917589	11224	4	-0.1225
MOGS	12	0.1956	0.47258	1.0	7841	2	0.10066	0.19415	0.32163	0.832535	7281	4	0.10066
CDK20	12	0.19564	0.47258	1.0	7842	1	-0.0094283	0.79407	0.85572	0.985378	16385	1	-0.0094283
CCDC84	12	0.19573	0.47258	1.0	7843	2	0.095957	0.37583	0.52903	0.91015	10995	3	0.095957
CNTRL	12	0.19579	0.47258	1.0	7844	1	-0.044849	0.53209	0.68347	0.960698	13366	3	-0.044849
FAM183A	12	0.19587	0.47258	1.0	7845	3	0.085677	0.33179	0.48297	0.89062	10171	4	0.085677
YAP1	12	0.19589	0.47258	1.0	7846	4	-0.0863	0.97175	0.95476	0.99329	18197	1	-0.0863
MANEA	12	0.19592	0.47258	1.0	7847	1	-0.00034059	0.1712	0.29263	0.822919	6686	4	-0.00034059
OR5K4	12	0.19592	0.47258	1.0	7848	2	-0.023056	0.11678	0.21096	0.759482	5211	2	-0.023056
PTPRM	12	0.19595	0.47258	1.0	7849	3	0.016691	0.3161	0.46764	0.89062	9878	2	0.016691
SELL	12	0.19603	0.47258	1.0	7850	3	0.12327	0.15449	0.26427	0.798443	6250	4	0.12327
NFKBIB	12	0.19607	0.47258	1.0	7851	2	0.13701	0.0016377	0.0032006	0.101031	599	5	0.13701
SIPA1L2	12	0.19608	0.47273	1.0	7852	4	-0.047584	0.23274	0.38758	0.873122	8271	3	-0.047584
KLK15	12	0.19621	0.47287	1.0	7853	3	-0.04289	0.29288	0.44405	0.886743	9426	2	-0.04289
KLK14	12	0.19621	0.47287	1.0	7854	2	0.091598	0.06798	0.13246	0.694134	3599	4	0.091598
HSPH1	12	0.19632	0.47318	1.0	7855	3	0.042352	0.20306	0.33684	0.846155	7509	4	0.042352
FAM167A	12	0.19633	0.47318	1.0	7856	3	0.052664	0.036399	0.071318	0.552143	2421	4	0.052664
AFF4	12	0.19639	0.47361	1.0	7857	3	0.073643	0.081591	0.15688	0.7248	4081	4	0.073643
GPR150	12	0.19646	0.47361	1.0	7858	4	-0.10585	0.85411	0.88831	0.987199	16981	2	-0.10585
PCDHA5	12	0.19646	0.47361	1.0	7859	4	-0.05594	0.60388	0.73049	0.966408	14250	1	-0.05594
