id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
C5orf42	12	0.34709	0.54237	0.957788	10646	2	0.04057	0.2439	0.49513	1.0	8851	4	0.04057
MESDC2	12	0.3471	0.54262	0.957788	10647	4	-0.039994	0.19926	0.42575	1.0	7736	4	-0.039994
TMEM156	12	0.3472	0.54287	0.957788	10648	3	-0.11684	0.95005	0.96154	1.0	17862	1	-0.11684
CYB5D2	12	0.3472	0.54287	0.957788	10649	2	-0.067886	0.32478	0.57964	1.0	10358	3	-0.067886
LURAP1L	12	0.3473	0.54287	0.957788	10650	3	0.063557	0.40662	0.65517	1.0	11912	4	0.063557
CLEC4E	12	0.34734	0.54287	0.957788	10651	4	-0.13462	0.98502	0.98454	1.0	18431	0	-0.13462
ALDOA	12	0.34737	0.54287	0.957788	10652	3	-0.008523	0.40252	0.65194	1.0	11833	2	-0.008523
GLRB	12	0.34747	0.54287	0.957788	10653	4	-0.10281	0.82139	0.90725	1.0	16675	2	-0.10281
YY2	12	0.3475	0.54287	0.957788	10654	3	-0.031972	0.24409	0.49513	1.0	8856	2	-0.031972
HSPA12B	12	0.34754	0.54287	0.957788	10655	1	0.16319	0.10571	0.27526	0.999736	5163	5	0.16319
C5orf15	12	0.34759	0.54287	0.957788	10656	2	0.10761	0.428	0.67921	1.0	12311	3	0.10761
EZH2	12	0.34761	0.54287	0.957788	10657	3	0.0056626	0.84215	0.91858	1.0	16865	2	0.0056626
NCALD	12	0.34763	0.54287	0.957788	10658	2	0.020351	0.25187	0.50454	1.0	8989	2	0.020351
UBE2G1	12	0.34772	0.54287	0.957788	10659	3	0.033581	0.049263	0.15038	0.89356	3056	5	0.033581
ZNF704	12	0.34776	0.54287	0.957788	10660	4	0.047008	0.1516	0.35437	1.0	6451	3	0.047008
ZNF184	12	0.34781	0.54287	0.957788	10661	3	-0.0020699	0.35504	0.60758	1.0	10951	4	-0.0020699
MRPL40	12	0.34787	0.54287	0.957788	10662	2	-0.041467	0.44635	0.69755	1.0	12639	2	-0.041467
PSG9	12	0.34794	0.54287	0.957788	10663	4	-0.01325	0.094002	0.25044	0.976082	4833	2	-0.01325
SP9	12	0.34801	0.54287	0.957788	10664	4	-0.027757	0.077865	0.21971	0.969238	4210	2	-0.027757
CD177	12	0.34801	0.54287	0.957788	10665	4	-0.1474	0.63439	0.824	1.0	14849	1	-0.1474
FOXS1	12	0.34802	0.54287	0.957788	10666	3	0.011305	0.58867	0.79501	1.0	14289	3	0.011305
ACY3	12	0.34802	0.54287	0.957788	10667	4	0.037601	0.21099	0.44349	1.0	8063	4	0.037601
MTIF2	12	0.34812	0.54287	0.957788	10668	3	0.038289	0.037784	0.12085	0.893348	2541	4	0.038289
SRSF6	12	0.34814	0.54287	0.957788	10669	3	-0.039163	0.077487	0.21905	0.969238	4197	4	-0.039163
DYNC1LI1	12	0.34831	0.54287	0.957788	10670	3	0.10044	0.24748	0.49832	1.0	8906	3	0.10044
NEO1	12	0.34836	0.54313	0.957788	10671	4	-0.073132	0.42591	0.67868	1.0	12271	2	-0.073132
DYDC1	12	0.34843	0.54339	0.957788	10672	3	-0.059561	0.23217	0.47773	1.0	8617	4	-0.059561
ANXA3	12	0.34848	0.54339	0.957788	10673	4	-0.16776	0.96789	0.97083	1.0	18072	1	-0.16776
TRIP10	12	0.3485	0.54339	0.957788	10674	3	0.085808	0.033882	0.11285	0.88945	2388	6	0.085808
MNDA	12	0.34858	0.54339	0.957788	10675	2	-0.12518	0.1885	0.4019	1.0	7443	4	-0.12518
RADIL	12	0.3486	0.54339	0.957788	10676	3	-0.082506	0.9944	0.9948	1.0	18671	0	-0.082506
WDR5	12	0.34865	0.54339	0.957788	10677	4	0.019327	0.037878	0.12085	0.893348	2545	4	0.019327
ZNF330	12	0.34865	0.54339	0.957788	10678	4	0.072679	0.20531	0.43686	1.0	7909	5	0.072679
POLDIP2	12	0.34871	0.54339	0.957788	10679	2	0.15525	0.13848	0.33385	1.0	6065	5	0.15525
EFR3A	12	0.34873	0.54339	0.957788	10680	2	0.18127	0.37859	0.63542	1.0	11394	3	0.18127
ORM1	12	0.34876	0.54339	0.957788	10681	3	0.065949	0.62176	0.8157	1.0	14659	1	0.065949
HS3ST3A1	12	0.3488	0.54339	0.957788	10682	3	0.10969	0.40459	0.65383	1.0	11872	4	0.10969
TMPRSS3	12	0.3488	0.54339	0.957788	10683	3	-0.025606	0.94129	0.95773	1.0	17777	1	-0.025606
DNAH17	12	0.3488	0.54339	0.957788	10684	3	0.1401	0.19164	0.40811	1.0	7536	4	0.1401
GRSF1	12	0.34882	0.54339	0.957788	10685	3	0.035099	0.30203	0.55316	1.0	9933	3	0.035099
LRRC10B	12	0.34887	0.54339	0.957788	10686	4	0.084529	0.10204	0.26407	0.983153	5061	5	0.084529
GEMIN4	12	0.34887	0.54339	0.957788	10687	4	-0.10345	0.39738	0.64861	1.0	11735	4	-0.10345
C3orf35	12	0.34887	0.54339	0.957788	10688	4	0.0047239	0.11474	0.29026	1.0	5419	5	0.0047239
TRIM68	12	0.34899	0.54339	0.957788	10689	2	0.016425	0.91865	0.94875	1.0	17602	1	0.016425
MAPK8IP2	12	0.34903	0.54339	0.957788	10690	3	-0.08262	0.87715	0.93479	1.0	17242	1	-0.08262
SLC2A6	12	0.34905	0.54339	0.957788	10691	3	-0.03629	0.39555	0.64815	1.0	11698	3	-0.03629
OR2AG1	12	0.3491	0.54339	0.957788	10692	3	0.16202	0.17796	0.38705	1.0	7165	5	0.16202
HPS1	12	0.34914	0.54339	0.957788	10693	3	-0.068924	0.4512	0.70203	1.0	12722	3	-0.068924
MAFG	12	0.3492	0.54339	0.957788	10694	2	0.1969	0.016223	0.053025	0.67766	1479	5	0.1969
MIPEP	12	0.3492	0.54339	0.957788	10695	3	-0.10893	0.78629	0.89324	1.0	16371	2	-0.10893
C11orf74	12	0.3492	0.54339	0.957788	10696	4	0.23119	0.02066	0.070898	0.763926	1737	7	0.23119
SLC4A7	12	0.34928	0.54365	0.957788	10697	4	-0.082631	0.39752	0.64861	1.0	11739	3	-0.082631
LSM14B	12	0.34928	0.54365	0.957788	10698	4	-0.17483	0.53898	0.7594	1.0	13700	1	-0.17483
SRXN1	12	0.34937	0.54392	0.957788	10699	2	0.093286	0.2519	0.50454	1.0	8992	2	0.093286
PTP4A3	12	0.34937	0.54392	0.957788	10700	3	0.0013172	0.13428	0.32677	1.0	5947	5	0.0013172
SYT11	12	0.34941	0.54435	0.957788	10701	3	-0.033579	0.63782	0.82466	1.0	14888	2	-0.033579
HIST1H4H	12	0.3495	0.54435	0.957788	10702	3	-0.064041	0.55824	0.77073	1.0	13945	2	-0.064041
PSMG3	12	0.34951	0.54435	0.957788	10703	4	-0.16301	0.38067	0.6366	1.0	11431	3	-0.16301
PCDHA11	12	0.34956	0.54435	0.957788	10704	3	0.010072	0.11052	0.2816	0.999736	5313	3	0.010072
TMEM237	12	0.3496	0.54435	0.957788	10705	3	0.0012525	0.12139	0.3011	1.0	5616	4	0.0012525
LILRB3	12	0.34963	0.54435	0.957788	10706	3	0.10605	0.71514	0.86488	1.0	15803	2	0.10605
TMEM178A	12	0.34974	0.54435	0.957788	10707	3	0.04088	0.22783	0.47119	1.0	8506	5	0.04088
ZNF280B	12	0.34974	0.54435	0.957788	10708	2	0.20001	0.15514	0.35811	1.0	6560	5	0.20001
DCAF12L2	12	0.34974	0.54435	0.957788	10709	3	0.039519	0.44951	0.70047	1.0	12694	3	0.039519
CHD2	12	0.34974	0.54435	0.957788	10710	4	-0.1073	0.81066	0.90198	1.0	16582	2	-0.1073
GPR119	12	0.34976	0.54435	0.957788	10711	3	-0.097496	0.25055	0.5042	1.0	8961	4	-0.097496
AXDND1	12	0.34979	0.54435	0.957788	10712	2	-0.060823	0.20689	0.4386	1.0	7953	4	-0.060823
CEP44	12	0.34991	0.54435	0.957788	10713	4	0.027136	0.87061	0.93112	1.0	17160	2	0.027136
CPPED1	12	0.35002	0.54435	0.957788	10714	3	0.12125	0.08945	0.24072	0.970235	4679	3	0.12125
COL14A1	12	0.35005	0.54435	0.957788	10715	3	-0.018033	0.71285	0.86438	1.0	15787	2	-0.018033
MAGEB2	12	0.35006	0.54462	0.957788	10716	4	-0.0678	0.98966	0.99007	1.0	18534	0	-0.0678
ZBTB26	12	0.35006	0.54462	0.957788	10717	4	0.0042425	0.22123	0.45841	1.0	8342	4	0.0042425
PNPLA3	12	0.35024	0.54488	0.957788	10718	3	-0.015988	0.37777	0.63444	1.0	11382	4	-0.015988
BEND5	12	0.35026	0.54488	0.957788	10719	3	0.19655	0.018137	0.06209	0.732603	1602	6	0.19655
TMEM135	12	0.35026	0.54488	0.957788	10720	4	-0.018584	0.051032	0.15179	0.89356	3134	4	-0.018584
ACE2	12	0.35026	0.54488	0.957788	10721	3	-0.10948	0.98199	0.98107	1.0	18363	0	-0.10948
TMEM56-RWDD3	12	0.35026	0.54488	0.957788	10722	3	0.10736	0.2095	0.4418	1.0	8026	5	0.10736
RNF103-CHMP3	12	0.35027	0.54488	0.957788	10723	2	0.082308	0.19089	0.40733	1.0	7519	4	0.082308
ORM2	12	0.35027	0.54488	0.957788	10724	3	0.053278	0.42719	0.67868	1.0	12297	3	0.053278
P2RY10	12	0.35039	0.54595	0.957788	10725	3	0.15059	0.081187	0.22387	0.969238	4338	6	0.15059
CEP152	12	0.35039	0.54595	0.957788	10726	2	0.2321	0.0064787	0.025566	0.528928	915	7	0.2321
TMBIM6	12	0.3505	0.54595	0.957788	10727	4	0.039432	0.25433	0.50677	1.0	9030	3	0.039432
ZNF768	12	0.35057	0.54595	0.957788	10728	4	0.01415	0.12783	0.3153	1.0	5775	5	0.01415
UBALD1	12	0.35057	0.54595	0.957788	10729	4	-0.045515	0.2672	0.5262	1.0	9285	2	-0.045515
UCHL5	12	0.35066	0.54595	0.957788	10730	1	0.12687	0.084433	0.23051	0.969238	4453	5	0.12687
KIAA2013	12	0.35074	0.54622	0.957788	10731	4	-0.01045	0.1477	0.34835	1.0	6329	4	-0.01045
SLC7A5	12	0.35074	0.54622	0.957788	10732	4	-0.056796	0.33151	0.58288	1.0	10491	2	-0.056796
FAM178B	12	0.35074	0.54622	0.957788	10733	4	0.13234	0.40491	0.65383	1.0	11880	4	0.13234
DGKH	12	0.35077	0.54649	0.957788	10734	2	0.13251	0.69354	0.8546	1.0	15606	2	0.13251
ELMO3	12	0.35085	0.54649	0.957788	10735	4	-0.11264	0.37948	0.63577	1.0	11411	2	-0.11264
CCR9	12	0.35085	0.54649	0.957788	10736	3	0.038823	0.84944	0.92081	1.0	16932	2	0.038823
SUZ12	12	0.35096	0.54649	0.957788	10737	4	0.12795	0.1519	0.35437	1.0	6463	4	0.12795
SERPINB11	12	0.35098	0.54649	0.957788	10738	2	0.070334	0.4095	0.6573	1.0	11971	3	0.070334
CYSTM1	12	0.35098	0.54649	0.957788	10739	3	0.012399	0.86746	0.9291	1.0	17124	2	0.012399
OR4F17	2	0.35115	0.33838	0.885428	10740	1	0.012367	0.31055	0.31961	1.0	10091	1	0.012367
ZC2HC1C	12	0.35116	0.54649	0.957788	10741	3	-0.066947	0.18229	0.39536	1.0	7292	3	-0.066947
C11orf84	12	0.35131	0.54649	0.957788	10742	4	-0.1162	0.34124	0.59147	1.0	10663	4	-0.1162
MIXL1	12	0.35131	0.54649	0.957788	10743	4	-0.082306	0.4101	0.65879	1.0	11984	3	-0.082306
CRB3	12	0.35131	0.54649	0.957788	10744	4	-0.078628	0.7078	0.86329	1.0	15756	2	-0.078628
ERCC6L2	12	0.35131	0.54649	0.957788	10745	4	-0.080902	0.11375	0.28896	1.0	5397	3	-0.080902
MAPKAPK5	12	0.35138	0.54677	0.957788	10746	2	0.030273	0.012513	0.042967	0.640449	1254	5	0.030273
C6orf15	12	0.35148	0.54706	0.957788	10747	4	0.0039991	0.9302	0.95271	1.0	17690	1	0.0039991
ZNF726	12	0.3515	0.54706	0.957788	10748	3	0.017326	0.14283	0.3393	1.0	6178	4	0.017326
ZGLP1	12	0.35158	0.54706	0.957788	10749	3	-0.11303	0.97276	0.97351	1.0	18168	1	-0.11303
CNTRL	12	0.35162	0.54706	0.957788	10750	3	-0.051839	0.31966	0.573	1.0	10260	3	-0.051839
PRPH2	12	0.35167	0.54706	0.957788	10751	3	0.3336	0.011522	0.041277	0.640449	1195	7	0.3336
XXYLT1	12	0.35167	0.54706	0.957788	10752	4	-0.10418	0.68071	0.84625	1.0	15435	3	-0.10418
HIST1H2AH	12	0.35176	0.54706	0.957788	10753	3	0.084718	0.29897	0.55266	1.0	9882	4	0.084718
BTBD9	12	0.3519	0.54706	0.957788	10754	4	-0.081624	0.3874	0.64112	1.0	11548	4	-0.081624
ENDOG	12	0.35198	0.54706	0.957788	10755	3	0.018968	0.32075	0.57478	1.0	10287	3	0.018968
C4orf50	12	0.35206	0.54706	0.957788	10756	4	-0.018642	0.35443	0.60758	1.0	10938	4	-0.018642
ASAP2	12	0.35207	0.54706	0.957788	10757	4	0.05664	0.10362	0.26627	0.987096	5092	3	0.05664
SETD5	12	0.35208	0.54706	0.957788	10758	1	0.20677	0.0026877	0.011333	0.376576	570	6	0.20677
UBXN8	12	0.35216	0.54706	0.957788	10759	3	-0.085086	0.99381	0.9944	1.0	18650	0	-0.085086
APOBEC3C	12	0.35216	0.54706	0.957788	10760	2	0.057869	0.10844	0.27922	0.999736	5244	5	0.057869
CASZ1	12	0.35218	0.54706	0.957788	10761	3	-0.071842	0.19069	0.40701	1.0	7510	2	-0.071842
FABP7	12	0.35225	0.54706	0.957788	10762	4	-0.18003	0.044411	0.13969	0.89356	2854	2	-0.18003
SH3RF2	12	0.35229	0.54706	0.957788	10763	3	0.035912	0.087168	0.23761	0.970235	4564	4	0.035912
MDM1	12	0.35234	0.54706	0.957788	10764	3	0.14331	0.088329	0.2388	0.970235	4614	6	0.14331
FAM135B	12	0.35238	0.54706	0.957788	10765	3	0.0058156	0.076948	0.21822	0.969238	4165	5	0.0058156
ATM	12	0.3524	0.54706	0.957788	10766	3	0.090868	0.40722	0.65568	1.0	11927	4	0.090868
FAM47A	12	0.35246	0.54706	0.957788	10767	2	0.022593	0.17032	0.37542	1.0	6976	3	0.022593
NPM1	12	0.35249	0.54706	0.957788	10768	2	0.1478	0.10723	0.27741	0.999736	5209	5	0.1478
PRIM2	12	0.35257	0.54706	0.957788	10769	3	0.20677	0.15862	0.3622	1.0	6647	4	0.20677
EBP	12	0.35265	0.54706	0.957788	10770	2	0.0658	0.13962	0.3348	1.0	6095	4	0.0658
LRRC49	12	0.35271	0.54706	0.957788	10771	4	-0.073924	0.12364	0.30669	1.0	5656	3	-0.073924
ELF5	12	0.35272	0.54706	0.957788	10772	2	0.13875	0.10376	0.26696	0.989104	5097	5	0.13875
SARS	12	0.35277	0.54706	0.957788	10773	2	0.074586	0.062835	0.17495	0.913828	3615	5	0.074586
TTPAL	12	0.35279	0.54706	0.957788	10774	4	0.017113	0.139	0.33452	1.0	6077	5	0.017113
TPSAB1	12	0.3528	0.54706	0.957788	10775	3	0.063915	0.043906	0.13768	0.89356	2837	4	0.063915
UBE2K	12	0.35286	0.54706	0.957788	10776	4	0.01534	0.9441	0.95906	1.0	17803	1	0.01534
FBRS	12	0.35291	0.54706	0.957788	10777	2	0.16756	0.0014372	0.0060888	0.267591	429	6	0.16756
PRR27	12	0.35298	0.54706	0.957788	10778	4	-0.049922	0.084241	0.2305	0.969238	4450	4	-0.049922
CDIP1	12	0.353	0.54706	0.957788	10779	3	-0.097296	0.88471	0.93872	1.0	17336	2	-0.097296
EIF3E	12	0.35303	0.54706	0.957788	10780	4	-0.065664	4.3279e-07	2.3524e-06	0.000755	59	3	-0.065664
CMBL	12	0.35305	0.54706	0.957788	10781	4	0.04382	0.80303	0.89978	1.0	16532	2	0.04382
IGFBPL1	12	0.35306	0.54706	0.957788	10782	4	-0.022631	0.22217	0.45954	1.0	8367	2	-0.022631
APOM	2	0.35316	0.33991	0.885428	10783	1	-0.18895	0.79458	0.80438	1.0	16455	0	-0.18895
KAZALD1	12	0.35334	0.54706	0.957788	10784	4	-0.1606	0.46038	0.70984	1.0	12829	2	-0.1606
FAR2	12	0.35339	0.54706	0.957788	10785	4	-0.051095	0.61781	0.81368	1.0	14614	2	-0.051095
EVI2B	12	0.35342	0.54706	0.957788	10786	2	0.0048313	0.17427	0.38236	1.0	7072	4	0.0048313
ENOX2	12	0.35342	0.54706	0.957788	10787	3	0.039146	0.69782	0.85786	1.0	15666	3	0.039146
TFAP2E	12	0.35348	0.54706	0.957788	10788	4	-0.18144	0.47599	0.72098	1.0	13002	3	-0.18144
NARFL	12	0.35364	0.54706	0.957788	10789	4	0.06173	0.00097323	0.0044484	0.225274	374	5	0.06173
BEST2	12	0.35366	0.54706	0.957788	10790	3	0.00050033	0.40555	0.65383	1.0	11893	3	0.00050033
CISD2	12	0.35371	0.54706	0.957788	10791	4	0.016606	0.034428	0.11432	0.88945	2412	4	0.016606
PGAM5	12	0.35378	0.54706	0.957788	10792	4	-0.20284	0.23548	0.483	1.0	8677	2	-0.20284
WDR83	12	0.35383	0.54706	0.957788	10793	3	0.1891	0.080309	0.22284	0.969238	4302	6	0.1891
PRDX4	12	0.35388	0.54706	0.957788	10794	4	-0.1006	0.47342	0.71978	1.0	12976	3	-0.1006
LYPD6B	12	0.354	0.54792	0.958859	10795	2	0.22909	0.074638	0.21308	0.969238	4073	6	0.22909
IFITM2	12	0.354	0.54792	0.958859	10796	2	0.17021	0.050935	0.15179	0.89356	3131	6	0.17021
POU5F1	12	0.354	0.54823	0.958859	10797	4	-0.013039	0.019326	0.065801	0.746271	1668	1	-0.013039
SYNJ2BP	12	0.354	0.54823	0.958859	10798	4	-0.018436	0.011957	0.042068	0.640449	1223	5	-0.018436
TNFAIP2	12	0.35407	0.54823	0.958859	10799	3	0.033358	0.37438	0.6301	1.0	11319	4	0.033358
ESYT3	12	0.35412	0.54823	0.958859	10800	3	-0.038884	0.18856	0.4019	1.0	7447	4	-0.038884
C7orf61	12	0.35414	0.54823	0.958859	10801	4	-0.11561	0.91616	0.94825	1.0	17589	1	-0.11561
SHH	12	0.35421	0.54823	0.958859	10802	2	-0.030605	0.30344	0.55479	1.0	9964	4	-0.030605
PDZD2	12	0.35442	0.54823	0.958859	10803	3	-0.037403	0.27447	0.5334	1.0	9434	2	-0.037403
IYD	12	0.35444	0.54823	0.958859	10804	3	-0.11385	0.26992	0.5269	1.0	9338	3	-0.11385
CNTN6	12	0.35448	0.54823	0.958859	10805	3	0.10475	0.59027	0.79637	1.0	14308	3	0.10475
CUL9	12	0.35456	0.54879	0.95921	10806	3	-0.072411	0.060152	0.16656	0.894733	3516	4	-0.072411
EDARADD	12	0.35461	0.54879	0.95921	10807	4	-0.11404	0.44858	0.69995	1.0	12684	3	-0.11404
OR13C4	12	0.35465	0.54879	0.95921	10808	1	0.21537	0.025723	0.08547	0.798101	2012	6	0.21537
OR1M1	12	0.35465	0.54879	0.95921	10809	2	0.00055871	0.81495	0.90381	1.0	16614	2	0.00055871
PRIMPOL	12	0.35477	0.54879	0.95921	10810	2	0.064329	0.34529	0.5957	1.0	10735	3	0.064329
OR2T5	10	0.35481	0.52551	0.957788	10811	2	0.1011	0.077637	0.20347	0.969238	4202	5	0.1011
CD226	12	0.35487	0.54879	0.95921	10812	4	-0.069836	0.73902	0.87252	1.0	15983	2	-0.069836
SAFB2	12	0.35487	0.54879	0.95921	10813	4	-0.14194	0.64581	0.82965	1.0	15011	2	-0.14194
TRIT1	12	0.35492	0.54909	0.959489	10814	4	0.15561	0.050822	0.15158	0.89356	3128	6	0.15561
AGAP2	12	0.35492	0.54909	0.959489	10815	3	0.092942	0.23265	0.4784	1.0	8623	4	0.092942
FOXJ1	12	0.3552	0.5494	0.959489	10816	2	0.094742	0.13263	0.32359	1.0	5905	3	0.094742
MAP1LC3B2	12	0.3552	0.5494	0.959489	10817	4	-0.096325	0.97834	0.97765	1.0	18276	1	-0.096325
KDM2A	12	0.35525	0.5494	0.959489	10818	4	0.17585	0.057018	0.16238	0.89356	3361	5	0.17585
ILK	12	0.35525	0.5494	0.959489	10819	4	-0.072319	0.23925	0.48676	1.0	8757	4	-0.072319
SEPT3	12	0.35525	0.5494	0.959489	10820	4	-0.040767	0.049263	0.15038	0.89356	3055	3	-0.040767
COX6A2	12	0.35539	0.5494	0.959489	10821	1	0.14603	0.00030722	0.0014378	0.107745	252	5	0.14603
RSPH3	12	0.35544	0.5494	0.959489	10822	4	-0.11353	0.75589	0.88377	1.0	16104	2	-0.11353
PATL1	12	0.35546	0.5501	0.960621	10823	4	0.10738	0.20207	0.42814	1.0	7823	3	0.10738
IGFALS	12	0.35555	0.55097	0.961446	10824	3	-0.038117	0.35204	0.60604	1.0	10892	3	-0.038117
ARMC12	12	0.35556	0.55097	0.961446	10825	4	-0.028095	0.23693	0.48434	1.0	8713	3	-0.028095
FSCN3	12	0.35572	0.55125	0.961446	10826	3	-0.025977	0.5479	0.7632	1.0	13814	2	-0.025977
POM121	12	0.35577	0.55154	0.961446	10827	3	0.16876	0.15782	0.36106	1.0	6627	4	0.16876
SLC44A4	12	0.35578	0.55154	0.961446	10828	4	0.037454	0.33878	0.58727	1.0	10622	4	0.037454
OR1J2	12	0.35603	0.55197	0.961446	10829	3	0.051637	0.8642	0.92838	1.0	17093	2	0.051637
ABHD12	12	0.35603	0.55197	0.961446	10830	3	0.00019736	0.55467	0.76838	1.0	13901	3	0.00019736
CAGE1	12	0.35605	0.55197	0.961446	10831	4	0.16609	0.13047	0.32145	1.0	5842	5	0.16609
PRR15	12	0.35608	0.55197	0.961446	10832	4	-0.19005	0.96754	0.97052	1.0	18064	1	-0.19005
TM7SF3	12	0.35612	0.5524	0.961446	10833	2	0.090441	0.17049	0.37584	1.0	6979	5	0.090441
RAB11FIP5	12	0.3562	0.5524	0.961446	10834	2	0.07316	0.35618	0.60802	1.0	10978	4	0.07316
SIGLEC8	12	0.3562	0.5524	0.961446	10835	1	-0.039633	0.40206	0.65194	1.0	11825	3	-0.039633
ESRRA	12	0.3562	0.5524	0.961446	10836	4	-0.14683	0.13811	0.33385	1.0	6057	2	-0.14683
VIPR1	12	0.3562	0.5524	0.961446	10837	4	-0.073274	0.50422	0.73671	1.0	13308	2	-0.073274
KLHDC7B	12	0.35645	0.5524	0.961446	10838	2	0.3295	0.005278	0.020843	0.482601	813	7	0.3295
P2RX4	12	0.35652	0.5524	0.961446	10839	2	0.071845	0.19122	0.40811	1.0	7527	5	0.071845
ZNF492	12	0.35652	0.5524	0.961446	10840	2	0.022718	0.15136	0.354	1.0	6444	5	0.022718
TREX2	12	0.35652	0.5524	0.961446	10841	3	-0.034482	0.30501	0.55911	1.0	10006	3	-0.034482
KCNK1	12	0.35655	0.5524	0.961446	10842	3	-0.070954	0.72943	0.86775	1.0	15903	1	-0.070954
DTNA	10	0.35664	0.52551	0.957788	10843	2	0.14389	0.29782	0.53487	1.0	9857	4	0.14389
ANKRD36	12	0.35665	0.5524	0.961446	10844	3	0.020066	0.15738	0.35922	1.0	6612	4	0.020066
KIRREL	12	0.35666	0.5524	0.961446	10845	1	0.012974	0.31742	0.57164	1.0	10221	4	0.012974
TSPAN1	12	0.35675	0.5524	0.961446	10846	2	0.024463	0.28909	0.54422	1.0	9700	3	0.024463
TDO2	12	0.35683	0.5524	0.961446	10847	4	-0.1223	0.91951	0.94907	1.0	17611	1	-0.1223
PIAS4	12	0.35696	0.5524	0.961446	10848	1	-0.12105	0.34695	0.59801	1.0	10777	4	-0.12105
KLRF1	12	0.35696	0.5524	0.961446	10849	3	0.067424	0.27883	0.53594	1.0	9529	3	0.067424
IL4	12	0.35696	0.5524	0.961446	10850	1	0.041835	0.010474	0.037563	0.61973	1145	4	0.041835
LIMD1	12	0.35698	0.5524	0.961446	10851	4	-0.18636	0.19516	0.41311	1.0	7637	3	-0.18636
PNPLA1	12	0.35698	0.5524	0.961446	10852	4	-0.024023	0.42675	0.67868	1.0	12291	2	-0.024023
PLAC9	12	0.357	0.5524	0.961446	10853	2	0.0078815	0.28119	0.53631	1.0	9560	4	0.0078815
PJA2	12	0.35705	0.5524	0.961446	10854	4	-0.11141	0.8873	0.94064	1.0	17373	1	-0.11141
NPHP4	12	0.35711	0.5524	0.961446	10855	2	0.012897	0.028385	0.091543	0.798263	2161	3	0.012897
IL23A	12	0.35711	0.5524	0.961446	10856	2	-0.017088	0.25808	0.51447	1.0	9109	3	-0.017088
GSG1	12	0.35727	0.5524	0.961446	10857	2	0.13506	0.34474	0.5957	1.0	10723	4	0.13506
BCL2L15	12	0.3573	0.55296	0.961446	10858	3	0.0033678	0.4413	0.69349	1.0	12549	3	0.0033678
TMEFF1	12	0.3573	0.55296	0.961446	10859	4	0.017945	0.36813	0.621	1.0	11208	4	0.017945
SIRT6	12	0.35738	0.55296	0.961446	10860	3	0.14172	0.16357	0.36879	1.0	6791	4	0.14172
SEMA6A	12	0.35739	0.55296	0.961446	10861	4	0.064091	0.019791	0.068396	0.756677	1687	5	0.064091
GTF2H3	12	0.35743	0.55296	0.961446	10862	3	0.19875	0.063294	0.1798	0.931523	3638	6	0.19875
OTOL1	12	0.35747	0.55296	0.961446	10863	3	0.03518	0.17003	0.375	1.0	6968	5	0.03518
CNDP2	12	0.35751	0.55296	0.961446	10864	3	0.23262	0.0070186	0.027472	0.547198	950	6	0.23262
OSGIN1	12	0.35752	0.55296	0.961446	10865	3	0.014963	0.39956	0.65112	1.0	11781	3	0.014963
CNMD	12	0.3576	0.55296	0.961446	10866	4	-0.12314	0.9945	0.99496	1.0	18675	0	-0.12314
COX15	12	0.3576	0.55296	0.961446	10867	4	-0.12364	0.053435	0.15807	0.89356	3224	4	-0.12364
SLC25A35	12	0.35762	0.55296	0.961446	10868	2	-0.0045376	0.07085	0.20087	0.963813	3921	5	-0.0045376
PANX3	12	0.35769	0.55296	0.961446	10869	4	-0.16558	0.19534	0.4134	1.0	7644	4	-0.16558
DRG2	12	0.35769	0.55296	0.961446	10870	3	0.045496	0.11628	0.29217	1.0	5461	2	0.045496
MT2A	12	0.35769	0.55296	0.961446	10871	3	0.028622	0.19205	0.40811	1.0	7550	5	0.028622
VASP	12	0.35786	0.55352	0.962251	10872	4	-0.12607	0.055391	0.1603	0.89356	3304	3	-0.12607
BCL9	12	0.35786	0.55352	0.962251	10873	4	0.098746	0.067318	0.19031	0.942638	3806	5	0.098746
LRFN1	12	0.35806	0.55397	0.96267	10874	4	0.092245	0.28013	0.53594	1.0	9549	2	0.092245
NPTX1	12	0.35812	0.55397	0.96267	10875	4	0.033825	0.49878	0.73452	1.0	13235	2	0.033825
TPD52L1	12	0.35812	0.55397	0.96267	10876	3	0.063205	0.041158	0.1327	0.89356	2711	4	0.063205
FANK1	12	0.35813	0.55397	0.96267	10877	2	0.10626	0.40917	0.6568	1.0	11966	4	0.10626
ZNF347	12	0.35826	0.55536	0.963034	10878	3	-0.0079798	0.21327	0.4452	1.0	8124	4	-0.0079798
TRPM2	12	0.35827	0.55536	0.963034	10879	4	-0.057968	0.2568	0.5126	1.0	9074	4	-0.057968
KIAA1324L	12	0.3583	0.55536	0.963034	10880	3	0.10833	0.13364	0.32468	1.0	5933	5	0.10833
BRCA1	12	0.35831	0.55536	0.963034	10881	1	0.21787	0.0034013	0.014101	0.414712	644	8	0.21787
FAM240A	12	0.35836	0.55536	0.963034	10882	2	0.16061	0.17422	0.38214	1.0	7068	4	0.16061
MANSC1	12	0.35843	0.55596	0.963034	10883	3	0.064674	0.17749	0.38503	1.0	7151	5	0.064674
