id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FAM160B2	12	0.34693	0.47232	0.878841	10115	2	-0.096471	0.32393	0.44	0.854407	9686	4	-0.096471
PGAM2	12	0.34701	0.47232	0.878841	10116	3	-0.20911	0.72808	0.79087	0.988075	15101	1	-0.20911
ASB18	12	0.3471	0.47232	0.878841	10117	3	-0.012818	0.086889	0.13545	0.54895	4655	5	-0.012818
CD69	12	0.34714	0.47233	0.878841	10118	2	-0.2662	0.19876	0.2846	0.721748	7454	2	-0.2662
HINT1	12	0.34714	0.47233	0.878841	10119	3	0.023036	0.16093	0.23576	0.67106	6639	3	0.023036
HIST1H2BC	12	0.34732	0.47233	0.878841	10120	3	0.0049239	0.96057	0.94519	1.0	17690	1	0.0049239
SH3GL1	12	0.34739	0.47262	0.878841	10121	4	-0.24217	0.73814	0.79654	0.990751	15200	2	-0.24217
HJURP	12	0.34744	0.47292	0.878841	10122	3	-0.11249	0.99445	0.99198	1.0	18614	0	-0.11249
DAND5	12	0.34749	0.47292	0.878841	10123	4	-0.19506	0.93628	0.92414	1.0	17327	1	-0.19506
ITPR3	12	0.34751	0.47292	0.878841	10124	1	0.06834	0.38466	0.50624	0.884425	10801	4	0.06834
ZNF844	12	0.34751	0.47292	0.878841	10125	2	0.094351	0.19267	0.28013	0.718778	7357	2	0.094351
RBM26	12	0.34765	0.47292	0.878841	10126	3	-0.036995	0.97378	0.96129	1.0	17978	1	-0.036995
FBXO48	8	0.34769	0.44402	0.86499	10127	2	0.024476	0.26722	0.34543	0.778351	8681	2	0.024476
ZNF574	12	0.34773	0.47345	0.878841	10128	4	-0.13166	0.6541	0.74946	0.979409	14431	2	-0.13166
SULT1C3	12	0.34773	0.47345	0.878841	10129	4	-0.19278	0.21306	0.2994	0.731357	7719	3	-0.19278
ALG8	12	0.34785	0.47391	0.878841	10130	2	-0.01988	0.35321	0.47058	0.87015	10210	3	-0.01988
PRSS58	12	0.34785	0.47391	0.878841	10131	4	0.28304	0.0014199	0.0016524	0.053545	578	4	0.28304
RPL12	12	0.34789	0.47391	0.878841	10132	3	0.29961	0.013505	0.0345	0.374629	1690	6	0.29961
SESN1	12	0.34798	0.47391	0.878841	10133	3	0.1062	0.13349	0.19745	0.630722	5904	5	0.1062
SRSF5	12	0.34805	0.47391	0.878841	10134	3	-0.20466	0.99142	0.98713	1.0	18511	0	-0.20466
ACTR3B	12	0.34806	0.47391	0.878841	10135	3	-0.048363	0.21508	0.3019	0.734899	7752	2	-0.048363
RNF122	12	0.34806	0.47391	0.878841	10136	3	0.0013076	0.29735	0.40152	0.821309	9227	4	0.0013076
RIC3	12	0.34806	0.47391	0.878841	10137	3	0.1632	0.024134	0.04858	0.38272	2332	5	0.1632
KRTAP4-6	12	0.34812	0.47391	0.878841	10138	2	0.013907	0.58369	0.68647	0.963203	13402	3	0.013907
ODF3	12	0.34816	0.47391	0.878841	10139	4	-0.068366	0.11412	0.17317	0.602228	5419	3	-0.068366
ENAM	12	0.34816	0.47391	0.878841	10140	4	0.010455	0.54476	0.64265	0.946407	12823	3	0.010455
LPAR2	12	0.34816	0.47391	0.878841	10141	4	-0.16854	0.083805	0.13184	0.541533	4575	4	-0.16854
SEPT5	12	0.34823	0.47391	0.878841	10142	3	-0.074066	0.20403	0.29129	0.72802	7557	3	-0.074066
FRG1	12	0.3483	0.47443	0.878841	10143	2	-0.075301	0.61954	0.71594	0.965564	13953	2	-0.075301
FAR2	12	0.34834	0.47443	0.878841	10144	4	0.033543	0.17632	0.2612	0.701085	7014	5	0.033543
OR2T4	12	0.34834	0.47443	0.878841	10145	4	-0.18641	0.84296	0.87542	1.0	16388	2	-0.18641
STARD3	12	0.34834	0.47443	0.878841	10146	4	-0.28421	0.42403	0.53732	0.898264	11298	3	-0.28421
OLFML2A	12	0.34834	0.47443	0.878841	10147	4	-0.24804	0.5476	0.6463	0.948033	12869	2	-0.24804
IGHMBP2	12	0.34838	0.47443	0.878841	10148	2	0.16438	0.41321	0.52937	0.890069	11178	3	0.16438
TBC1D9	12	0.34839	0.47443	0.878841	10149	3	0.098206	0.86088	0.8918	1.0	16694	2	0.098206
RPAP3	12	0.34844	0.47443	0.878841	10150	3	-0.081366	0.22626	0.31864	0.758657	7938	2	-0.081366
SPC24	12	0.34845	0.47443	0.878841	10151	3	-0.15997	0.5352	0.63058	0.938118	12688	3	-0.15997
TIGD2	12	0.34848	0.47443	0.878841	10152	4	-0.29584	0.23919	0.33344	0.770485	8153	4	-0.29584
TCP11L1	12	0.34848	0.47443	0.878841	10153	4	-0.16915	0.56432	0.66492	0.958393	13099	3	-0.16915
PALM2-AKAP2	12	0.34848	0.47443	0.878841	10154	4	-0.2524	0.89946	0.90425	1.0	16987	1	-0.2524
AVL9	12	0.34852	0.47443	0.878841	10155	2	0.26719	0.12141	0.17883	0.603486	5593	4	0.26719
MYBBP1A	12	0.34858	0.47443	0.878841	10156	2	-0.14091	0.55902	0.65899	0.954945	13027	2	-0.14091
LMAN2	12	0.34859	0.47443	0.878841	10157	1	0.024789	0.42123	0.53429	0.895261	11268	3	0.024789
FOXE3	12	0.34862	0.47443	0.878841	10158	2	0.30892	0.022922	0.047153	0.38272	2277	6	0.30892
CRHR2	12	0.34874	0.47443	0.878841	10159	4	-0.059688	0.27372	0.37458	0.802615	8808	3	-0.059688
ZIC3	12	0.34875	0.47443	0.878841	10160	3	-0.12163	0.73042	0.79128	0.988075	15120	1	-0.12163
VWA2	12	0.34902	0.47443	0.878841	10161	3	-0.23377	0.42351	0.53732	0.898264	11296	3	-0.23377
TRIM39	12	0.34902	0.47443	0.878841	10162	3	-0.17904	0.3082	0.41731	0.836705	9411	2	-0.17904
LYZL2	12	0.34911	0.47505	0.878841	10163	1	0.42665	0.0061334	0.013475	0.227559	1124	6	0.42665
ALDOA	12	0.34914	0.47505	0.878841	10164	3	0.18158	0.024306	0.048581	0.38272	2343	6	0.18158
PARP11	12	0.34914	0.47505	0.878841	10165	3	0.067902	0.31166	0.42357	0.843561	9465	4	0.067902
PCM1	12	0.34914	0.47505	0.878841	10166	4	-0.2676	0.99946	0.99925	1.0	18853	0	-0.2676
SERINC4	12	0.34925	0.4757	0.878841	10167	3	-0.11186	0.72215	0.78877	0.988075	15044	1	-0.11186
POLRMT	12	0.34925	0.4757	0.878841	10168	3	-0.084181	0.95119	0.93405	1.0	17540	1	-0.084181
VRK1	12	0.34939	0.4757	0.878841	10169	2	-0.11442	0.9822	0.97408	1.0	18199	0	-0.11442
FBXW4	12	0.34939	0.4757	0.878841	10170	1	0.082811	0.054735	0.091816	0.472584	3675	4	0.082811
PARD6G	12	0.34941	0.4757	0.878841	10171	4	-0.084261	0.3676	0.48661	0.876503	10479	2	-0.084261
SPATA32	12	0.34951	0.4757	0.878841	10172	2	0.27396	0.45365	0.57145	0.922931	11663	1	0.27396
XRCC1	12	0.34957	0.4757	0.878841	10173	2	0.2827	0.028345	0.052504	0.38272	2556	5	0.2827
ATP1B3	12	0.34958	0.4757	0.878841	10174	4	-0.24528	0.4834	0.59473	0.932568	12034	1	-0.24528
KIF4A	12	0.34971	0.4757	0.878841	10175	2	0.08675	0.57128	0.67162	0.960234	13208	3	0.08675
P4HB	12	0.34971	0.4757	0.878841	10176	3	0.038077	0.10546	0.15976	0.582389	5147	5	0.038077
SSX4	4	0.34972	0.34638	0.791528	10177	1	0.0090038	0.75453	0.72338	0.967781	15359	0	0.0090038
C1orf228	12	0.34973	0.4757	0.878841	10178	4	-0.064514	0.29076	0.39075	0.811113	9101	4	-0.064514
OSBP	12	0.34979	0.4757	0.878841	10179	1	-0.092326	0.37424	0.4979	0.884425	10604	4	-0.092326
KLRC4	8	0.3498	0.44459	0.86499	10180	1	0.10068	7.2728e-05	0.00012578	0.015462	185	3	0.10068
C8orf48	12	0.34984	0.4757	0.878841	10181	4	-0.22108	0.58053	0.68355	0.963203	13356	2	-0.22108
SEPT14	12	0.34986	0.4757	0.878841	10182	3	0.052095	0.63866	0.73419	0.972119	14244	3	0.052095
PPIL2	12	0.34988	0.4757	0.878841	10183	4	-0.036515	0.82325	0.85926	1.0	16136	1	-0.036515
CCNT1	12	0.35009	0.47665	0.878841	10184	2	0.15955	0.30345	0.41247	0.830777	9329	3	0.15955
SAA4	12	0.35012	0.47665	0.878841	10185	4	-0.12302	0.81017	0.84824	1.0	15953	2	-0.12302
HNF4G	12	0.35015	0.47665	0.878841	10186	3	-0.067034	0.33826	0.45198	0.854407	9949	3	-0.067034
COX19	12	0.35016	0.47665	0.878841	10187	1	0.1175	0.38961	0.51418	0.887383	10904	2	0.1175
NCAPH2	11	0.3503	0.4623	0.878841	10188	3	-0.045054	0.2725	0.37688	0.802975	8781	4	-0.045054
RXRG	12	0.3503	0.47665	0.878841	10189	3	0.1212	0.23473	0.32844	0.766218	8083	4	0.1212
MTSS1L	12	0.3503	0.47665	0.878841	10190	3	-0.097743	0.76209	0.81155	0.992751	15430	1	-0.097743
MYRFL	12	0.35032	0.47665	0.878841	10191	2	0.39774	0.011915	0.032471	0.374629	1564	7	0.39774
G0S2	12	0.35032	0.47665	0.878841	10192	2	0.25303	0.032786	0.05575	0.382811	2755	6	0.25303
SV2B	12	0.35049	0.47665	0.878841	10193	4	-0.16099	0.81846	0.85594	1.0	16070	2	-0.16099
HOXC11	12	0.35051	0.47665	0.878841	10194	3	0.14491	0.44143	0.55932	0.915804	11516	2	0.14491
SPTA1	12	0.35059	0.47665	0.878841	10195	3	-0.091974	0.69865	0.77309	0.985405	14804	2	-0.091974
NR5A2	12	0.35059	0.47665	0.878841	10196	3	-0.080752	0.97735	0.96638	1.0	18065	0	-0.080752
CCDC30	12	0.35062	0.47665	0.878841	10197	4	-0.10383	0.31753	0.4282	0.844191	9573	3	-0.10383
LDB1	12	0.35076	0.47665	0.878841	10198	3	0.26326	0.25732	0.35486	0.787408	8493	3	0.26326
FRS2	12	0.3508	0.47665	0.878841	10199	1	0.30723	0.066875	0.11256	0.517964	4098	6	0.30723
OR52N5	12	0.35085	0.47665	0.878841	10200	2	0.012149	0.38504	0.50697	0.884562	10811	3	0.012149
SOX14	12	0.35086	0.47665	0.878841	10201	3	-0.0052864	0.58077	0.68355	0.963203	13358	3	-0.0052864
GJB5	12	0.35089	0.47665	0.878841	10202	2	0.19278	0.0018419	0.0023925	0.069148	654	5	0.19278
WDR13	12	0.35101	0.47665	0.878841	10203	4	-0.35721	0.59273	0.69245	0.963853	13540	2	-0.35721
CRYBG2	12	0.35101	0.47665	0.878841	10204	4	-0.39527	0.19936	0.2859	0.722809	7466	1	-0.39527
AP5Z1	12	0.35101	0.47665	0.878841	10205	4	-0.28915	0.095134	0.14418	0.558835	4862	4	-0.28915
STAC2	12	0.35101	0.47665	0.878841	10206	4	0.23313	0.052536	0.088937	0.46846	3572	5	0.23313
TMTC2	12	0.35101	0.47665	0.878841	10207	4	-0.024331	0.39514	0.51749	0.888574	10973	3	-0.024331
ZNF770	12	0.35101	0.47665	0.878841	10208	3	-0.16044	0.47131	0.58221	0.922931	11880	3	-0.16044
CT45A5	12	0.3512	0.47665	0.878841	10209	4	-0.065418	0.89946	0.90425	1.0	16986	1	-0.065418
SV2C	12	0.35125	0.47665	0.878841	10210	3	-0.31699	0.9475	0.93253	1.0	17481	1	-0.31699
ARMC6	12	0.35125	0.47665	0.878841	10211	2	0.21248	0.099696	0.14827	0.561959	4979	4	0.21248
LOC100130442	12	0.35135	0.47665	0.878841	10212	4	0.11496	0.26657	0.36951	0.802615	8669	4	0.11496
OSBPL6	12	0.35141	0.47665	0.878841	10213	3	0.040999	0.53264	0.62841	0.93658	12664	2	0.040999
IL36G	12	0.35145	0.47665	0.878841	10214	3	-0.14274	0.48439	0.59529	0.932663	12047	3	-0.14274
IREB2	12	0.35146	0.47665	0.878841	10215	3	0.10043	0.25989	0.36033	0.793656	8550	3	0.10043
NLRP12	12	0.35148	0.47665	0.878841	10216	4	-0.11834	0.53633	0.6328	0.939897	12700	3	-0.11834
DLG4	12	0.3515	0.47665	0.878841	10217	3	-0.074625	0.066656	0.11224	0.517753	4090	3	-0.074625
GLDC	12	0.35153	0.47665	0.878841	10218	3	-0.10491	0.32437	0.4423	0.854407	9696	3	-0.10491
ZNF705B	12	0.35156	0.47665	0.878841	10219	4	0.23481	0.072514	0.12084	0.535136	4255	5	0.23481
WDR75	12	0.35157	0.47665	0.878841	10220	3	0.29975	0.032526	0.055656	0.38272	2743	6	0.29975
POFUT1	12	0.35169	0.47665	0.878841	10221	3	-0.097311	0.026825	0.051574	0.38272	2473	2	-0.097311
FAM135B	12	0.35184	0.47665	0.878841	10222	4	-0.35953	0.54755	0.6463	0.948033	12868	1	-0.35953
FRRS1L	12	0.3519	0.47665	0.878841	10223	2	0.062487	0.25959	0.35929	0.793656	8542	3	0.062487
C5orf24	12	0.35203	0.47718	0.878841	10224	3	0.26189	0.12159	0.1791	0.603486	5600	5	0.26189
KAZN	12	0.35217	0.47718	0.878841	10225	2	0.32733	0.092588	0.14201	0.557514	4801	5	0.32733
DNAAF1	12	0.35218	0.47718	0.878841	10226	3	-0.0019556	0.067544	0.11393	0.52033	4128	4	-0.0019556
CTU1	12	0.35224	0.47718	0.878841	10227	3	-0.036403	0.14269	0.21577	0.653938	6162	4	-0.036403
ZBTB12	12	0.35264	0.47762	0.878841	10228	3	-0.086639	0.27336	0.37414	0.802615	8801	4	-0.086639
ANKIB1	12	0.35281	0.47818	0.878841	10229	4	-0.22362	0.33117	0.44877	0.854407	9830	4	-0.22362
EME1	12	0.35297	0.47818	0.878841	10230	3	-0.094205	0.38101	0.50409	0.884425	10729	3	-0.094205
SKA1	12	0.35297	0.47818	0.878841	10231	3	0.04473	0.37406	0.4979	0.884425	10600	4	0.04473
PAGE2	12	0.35297	0.47818	0.878841	10232	2	0.59289	0.00012484	0.00026072	0.022628	216	7	0.59289
NAT8	12	0.35304	0.47818	0.878841	10233	3	0.048656	0.22403	0.31582	0.756626	7891	4	0.048656
SLC4A7	12	0.35307	0.47818	0.878841	10234	2	0.033741	0.014736	0.03599	0.374629	1789	2	0.033741
MS4A6E	12	0.35309	0.47818	0.878841	10235	3	-0.094011	0.61047	0.70729	0.965564	13805	3	-0.094011
ELOVL3	12	0.3531	0.47818	0.878841	10236	4	-0.16862	0.72614	0.7896	0.988075	15083	1	-0.16862
MAP1LC3C	12	0.35316	0.47818	0.878841	10237	4	-0.2534	0.84445	0.87712	1.0	16409	1	-0.2534
MAP3K5	12	0.35323	0.47818	0.878841	10238	4	-0.12617	0.59017	0.69005	0.963795	13499	3	-0.12617
SLC16A8	12	0.35338	0.47818	0.878841	10239	3	-0.053772	0.60363	0.70105	0.965067	13697	2	-0.053772
ZNF581	12	0.3534	0.47818	0.878841	10240	4	-0.17694	0.64667	0.74369	0.978039	14358	2	-0.17694
CUX1	12	0.3534	0.47818	0.878841	10241	4	-0.19725	0.89391	0.9018	1.0	16935	1	-0.19725
MASP2	12	0.3534	0.47818	0.878841	10242	4	-0.047412	0.0055411	0.012635	0.2213	1077	4	-0.047412
SPEG	12	0.35344	0.47818	0.878841	10243	1	0.36548	0.013356	0.034095	0.374629	1682	7	0.36548
TRIM11	12	0.35345	0.47818	0.878841	10244	2	0.11574	0.83874	0.87293	1.0	16331	2	0.11574
COX11	12	0.35349	0.47818	0.878841	10245	3	0.01826	0.20646	0.29489	0.729042	7600	2	0.01826
QRFP	12	0.35357	0.47818	0.878841	10246	4	-0.20104	0.69413	0.77004	0.985405	14752	1	-0.20104
LTF	12	0.35357	0.47818	0.878841	10247	4	-0.12566	0.6737	0.75807	0.982073	14584	1	-0.12566
BCL2L1	12	0.35358	0.47818	0.878841	10248	3	0.050799	0.19184	0.27949	0.718778	7339	2	0.050799
CCL3L1	12	0.35358	0.47818	0.878841	10249	3	0.16887	0.26002	0.36033	0.793656	8552	4	0.16887
SMPD1	12	0.35358	0.47818	0.878841	10250	3	0.31205	0.00081214	0.001131	0.046963	452	6	0.31205
HAUS6	12	0.35369	0.47818	0.878841	10251	4	0.11587	0.017816	0.040978	0.38272	1998	6	0.11587
KCNJ10	12	0.35369	0.47818	0.878841	10252	4	-0.1395	0.11213	0.16974	0.597163	5356	3	-0.1395
RPL8	12	0.35369	0.47818	0.878841	10253	4	-0.29619	0.96559	0.95114	1.0	17797	1	-0.29619
GSK3A	12	0.35376	0.47818	0.878841	10254	4	-0.10416	0.60293	0.70062	0.965067	13687	3	-0.10416
LSMEM1	12	0.35379	0.47818	0.878841	10255	3	0.00059905	0.096239	0.14508	0.559871	4892	5	0.00059905
ORC6	12	0.35388	0.47818	0.878841	10256	3	-0.19117	0.28993	0.38961	0.810055	9085	3	-0.19117
CHAC2	12	0.35392	0.47818	0.878841	10257	3	0.0088895	0.23823	0.33019	0.766218	8141	4	0.0088895
PCDHGA3	12	0.35392	0.47818	0.878841	10258	3	-0.18366	0.79651	0.83539	0.99887	15806	2	-0.18366
SWAP70	12	0.35394	0.47818	0.878841	10259	4	0.39007	1.5745e-07	1.8305e-06	0.000666	49	7	0.39007
TMEM230	12	0.35394	0.47818	0.878841	10260	3	-0.15696	0.35191	0.46907	0.869481	10194	3	-0.15696
CHRM3	12	0.35403	0.47818	0.878841	10261	3	-0.14011	0.00035023	0.00051176	0.030559	317	3	-0.14011
ATXN3L	12	0.35411	0.47872	0.878841	10262	3	-0.12093	0.96455	0.95018	1.0	17777	1	-0.12093
FBXO4	12	0.35415	0.47872	0.878841	10263	3	0.11148	0.071987	0.11898	0.530247	4234	5	0.11148
KRT20	12	0.35419	0.47872	0.878841	10264	3	-0.1761	0.51922	0.61844	0.933646	12476	3	-0.1761
WNT2B	12	0.35424	0.47872	0.878841	10265	2	0.47944	0.0056572	0.012943	0.224578	1091	7	0.47944
STX2	12	0.3543	0.47872	0.878841	10266	2	-0.12294	0.86174	0.89227	1.0	16714	2	-0.12294
OR10A3	12	0.35431	0.47872	0.878841	10267	3	-0.07565	0.51145	0.61459	0.933646	12375	3	-0.07565
ACSM3	12	0.35434	0.47872	0.878841	10268	2	0.021776	0.32914	0.44773	0.854407	9794	2	0.021776
CDK11B	12	0.35443	0.47872	0.878841	10269	4	0.022606	0.33686	0.45092	0.854407	9928	4	0.022606
HIST2H2BF	12	0.35443	0.47872	0.878841	10270	4	-0.29585	0.70047	0.7741	0.985405	14827	1	-0.29585
SERPINF2	12	0.35443	0.47872	0.878841	10271	4	-0.070447	0.78703	0.8255	0.994684	15695	2	-0.070447
MRPL39	12	0.35454	0.47872	0.878841	10272	3	0.24437	0.15165	0.22208	0.654548	6399	5	0.24437
PHPT1	12	0.35458	0.47872	0.878841	10273	2	0.10045	0.40401	0.52394	0.889974	11069	2	0.10045
EGFL6	12	0.35461	0.47872	0.878841	10274	1	0.016288	0.59375	0.6929	0.963853	13551	2	0.016288
PXYLP1	12	0.3547	0.47872	0.878841	10275	4	-0.22529	0.95178	0.93405	1.0	17549	1	-0.22529
SLC25A40	12	0.3547	0.47872	0.878841	10276	2	0.091069	0.30277	0.41124	0.830777	9319	3	0.091069
G6PC2	12	0.35477	0.47872	0.878841	10277	3	0.027498	0.43727	0.55537	0.913768	11466	3	0.027498
ATMIN	12	0.35481	0.47872	0.878841	10278	4	-0.048762	0.23381	0.32738	0.76561	8073	3	-0.048762
RFC4	12	0.3549	0.47872	0.878841	10279	3	0.18866	0.062667	0.10613	0.507241	3954	5	0.18866
NPIPB4	8	0.35492	0.45214	0.87511	10280	2	-0.089682	0.04046	0.064818	0.425182	3089	3	-0.089682
A1CF	12	0.35495	0.47872	0.878841	10281	2	0.11831	0.24113	0.33501	0.770485	8188	3	0.11831
U2AF2	12	0.35498	0.47872	0.878841	10282	4	-0.13723	0.65389	0.74876	0.979409	14428	2	-0.13723
PARP1	12	0.35516	0.47872	0.878841	10283	3	-0.16321	0.030765	0.054517	0.38272	2662	3	-0.16321
UBE2D2	12	0.3552	0.47872	0.878841	10284	4	-0.029437	0.96481	0.95018	1.0	17783	1	-0.029437
BARX2	12	0.3553	0.47872	0.878841	10285	2	-0.037667	0.21182	0.29786	0.731172	7695	3	-0.037667
SLC22A11	12	0.35531	0.47899	0.878912	10286	3	0.21112	0.03937	0.069548	0.430831	3042	6	0.21112
EMC4	12	0.35531	0.47899	0.878912	10287	2	0.14605	0.13735	0.20529	0.643029	6019	3	0.14605
TGM6	12	0.35534	0.47927	0.878912	10288	4	-0.2527	0.53474	0.63002	0.937801	12686	1	-0.2527
CALB2	12	0.35534	0.47927	0.878912	10289	4	-0.11811	0.080077	0.12748	0.539307	4465	4	-0.11811
SWT1	6	0.35541	0.39059	0.836616	10290	2	-0.12328	0.39423	0.44442	0.854407	10961	2	-0.12328
H3F3B	12	0.35543	0.47927	0.878912	10291	3	0.0065869	0.37422	0.4979	0.884425	10603	3	0.0065869
CEP295NL	12	0.35544	0.47927	0.878912	10292	2	0.218	0.16946	0.24934	0.688683	6833	4	0.218
USP6NL	12	0.35546	0.47927	0.878912	10293	3	0.025296	0.90677	0.9076	1.0	17037	1	0.025296
RTP4	12	0.35557	0.47927	0.878912	10294	3	-0.13566	0.94084	0.9277	1.0	17390	1	-0.13566
AKAP9	12	0.35567	0.47927	0.878912	10295	3	0.07684	0.13455	0.1987	0.631669	5940	4	0.07684
CDR2L	12	0.35575	0.47927	0.878912	10296	4	-0.14262	0.36678	0.48661	0.876503	10458	3	-0.14262
DENND5B	12	0.3558	0.47927	0.878912	10297	3	-0.0114	0.23251	0.32648	0.76561	8050	4	-0.0114
BMPR1B	12	0.3559	0.48107	0.880705	10298	4	-0.13202	0.85599	0.88825	1.0	16600	2	-0.13202
FASLG	12	0.3559	0.48107	0.880705	10299	4	0.15896	0.079438	0.12673	0.538883	4444	4	0.15896
CCDC184	12	0.35596	0.48107	0.880705	10300	1	0.078825	0.26083	0.36033	0.793656	8571	4	0.078825
RHOA	12	0.35603	0.48107	0.880705	10301	3	0.026346	0.46264	0.57909	0.922931	11768	3	0.026346
GALNT12	12	0.35603	0.48107	0.880705	10302	2	0.43024	0.0093376	0.028319	0.374629	1389	7	0.43024
MMP19	12	0.35603	0.48107	0.880705	10303	3	-0.28283	0.9986	0.99803	1.0	18799	0	-0.28283
MAP7D3	12	0.35615	0.48107	0.880705	10304	1	-0.051591	0.34401	0.45632	0.857171	10058	4	-0.051591
IQCA1L	12	0.35617	0.48107	0.880705	10305	3	0.18167	0.15654	0.22956	0.661305	6543	4	0.18167
PRSS37	12	0.35626	0.48107	0.880705	10306	2	0.017381	0.3002	0.40714	0.829672	9269	3	0.017381
TLR4	12	0.35626	0.48107	0.880705	10307	2	0.15605	0.072367	0.12053	0.535136	4250	4	0.15605
MCHR2	12	0.35629	0.48107	0.880705	10308	4	0.10078	0.48242	0.59366	0.931886	12017	2	0.10078
HIP1	12	0.3564	0.48159	0.880705	10309	3	-0.1688	0.97351	0.96066	1.0	17972	1	-0.1688
LLGL1	12	0.35641	0.48159	0.880705	10310	3	0.037223	0.35753	0.47795	0.876503	10286	3	0.037223
FUT10	12	0.3565	0.48159	0.880705	10311	4	-0.18934	0.95739	0.93987	1.0	17632	1	-0.18934
ABLIM3	12	0.35659	0.48159	0.880705	10312	4	-0.22203	0.5437	0.64152	0.945107	12810	1	-0.22203
IQSEC1	12	0.35668	0.48159	0.880705	10313	4	-0.33689	0.99235	0.98824	1.0	18539	0	-0.33689
SPATA13	12	0.35671	0.48159	0.880705	10314	3	-0.019847	0.53661	0.6328	0.939897	12705	2	-0.019847
CIDEA	12	0.35677	0.48159	0.880705	10315	2	-0.11868	0.68742	0.76792	0.985405	14703	2	-0.11868
MAGEB10	12	0.35693	0.48159	0.880705	10316	3	0.05536	0.055544	0.093627	0.477276	3707	4	0.05536
SMAD5	12	0.35698	0.48159	0.880705	10317	2	0.18601	0.36735	0.48661	0.876503	10472	4	0.18601
GALR1	12	0.35701	0.48159	0.880705	10318	3	-0.2201	0.26877	0.3726	0.802615	8711	4	-0.2201
TAF5L	12	0.35701	0.48159	0.880705	10319	3	-0.052702	0.13308	0.19676	0.63048	5895	5	-0.052702
MON2	12	0.35702	0.48159	0.880705	10320	3	0.28509	0.13906	0.20859	0.648736	6070	5	0.28509
CLDN1	12	0.35706	0.48159	0.880705	10321	2	-0.098949	0.69422	0.77069	0.985405	14754	2	-0.098949
TSEN2	12	0.35708	0.48159	0.880705	10322	2	0.041456	0.30598	0.41291	0.831495	9382	4	0.041456
SHISA2	12	0.35708	0.4819	0.880705	10323	4	0.052194	0.04874	0.083581	0.460099	3425	5	0.052194
ARNT	12	0.35708	0.4819	0.880705	10324	4	-0.0082459	0.00099057	0.0012738	0.048064	497	2	-0.0082459
DEPDC1B	12	0.35718	0.4822	0.880705	10325	3	-0.0005119	0.68707	0.76792	0.985405	14700	2	-0.0005119
ABCA6	12	0.35718	0.4822	0.880705	10326	3	-0.15378	0.85318	0.88644	1.0	16552	2	-0.15378
C22orf15	12	0.35718	0.4822	0.880705	10327	4	0.0011075	0.19132	0.27822	0.71758	7323	3	0.0011075
LINC01862	12	0.35729	0.4822	0.880705	10328	1	0.56533	5.2622e-05	0.00020214	0.02229	164	9	0.56533
REG4	12	0.35739	0.4822	0.880705	10329	3	-0.077035	0.85828	0.88989	1.0	16646	2	-0.077035
PTP4A3	12	0.3574	0.4822	0.880705	10330	4	0.082284	0.49742	0.60423	0.933646	12199	1	0.082284
CACNA1D	12	0.35759	0.4822	0.880705	10331	4	-0.11213	0.58159	0.68466	0.963203	13367	2	-0.11213
RNASE11	12	0.35766	0.4822	0.880705	10332	3	-0.068206	0.36914	0.48973	0.879748	10509	4	-0.068206
CRY2	12	0.3577	0.4822	0.880705	10333	4	-0.28709	0.85798	0.88989	1.0	16637	2	-0.28709
PTGDR	12	0.3577	0.4822	0.880705	10334	4	-0.20057	0.0029323	0.0096638	0.218667	822	4	-0.20057
EEA1	12	0.35782	0.4822	0.880705	10335	4	-0.24155	0.99155	0.98723	1.0	18512	0	-0.24155
SLC12A6	12	0.3579	0.4822	0.880705	10336	3	-0.12104	0.37327	0.4979	0.884425	10576	1	-0.12104
ERH	12	0.3579	0.4822	0.880705	10337	3	-0.20171	0.43655	0.554	0.912374	11458	2	-0.20171
PCDH15	12	0.35809	0.48275	0.881198	10338	2	0.089786	0.74151	0.80002	0.991543	15229	2	0.089786
CCDC8	12	0.35823	0.48275	0.881198	10339	3	0.0016145	0.50227	0.61025	0.933646	12254	3	0.0016145
GVQW1	12	0.35823	0.48275	0.881198	10340	3	0.072812	0.14954	0.22075	0.653938	6344	4	0.072812
STK33	12	0.35824	0.48275	0.881198	10341	2	-0.18598	0.97233	0.95976	1.0	17946	1	-0.18598
WDR36	12	0.3583	0.48275	0.881198	10342	3	0.044777	0.085074	0.13267	0.542812	4616	5	0.044777
HOXB8	12	0.35838	0.48275	0.881198	10343	1	0.29834	0.027868	0.052203	0.38272	2535	6	0.29834
METTL7B	12	0.3584	0.48295	0.881231	10344	3	-0.05046	0.025204	0.049895	0.38272	2391	4	-0.05046
RNF26	12	0.3584	0.48295	0.881231	10345	3	-0.026562	0.02434	0.048581	0.38272	2346	5	-0.026562
S100A13	12	0.3584	0.48295	0.881231	10346	3	-0.17271	0.98897	0.98322	1.0	18419	0	-0.17271
RNF13	12	0.3584	0.48295	0.881231	10347	3	-0.20072	0.9228	0.91467	1.0	17181	1	-0.20072
SLC19A2	12	0.35843	0.48316	0.88135	10348	2	-0.071776	0.4739	0.58275	0.922931	11906	3	-0.071776
PRRX2	12	0.35848	0.48316	0.88135	10349	4	-0.28958	0.97889	0.96846	1.0	18098	0	-0.28958
