sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
XKR7_1348	XKR7	2420.3	1396.4	2420.3	1396.4	-0.79305	5.2422e+05	1.253e+06	0.96439	0.16743	0.83257	0.33485	0.66589	False
RPS19_219	RPS19	30228	19843	30228	19843	-0.60723	5.3925e+07	1.1829e+08	0.96384	0.16756	0.83244	0.33513	0.66589	False
OTOP3_418	OTOP3	21371	13796	21371	13796	-0.63135	2.869e+07	6.334e+07	0.96375	0.16759	0.83241	0.33517	0.66589	False
DMP1_279	DMP1	17986	24537	17986	24537	0.4481	2.1461e+07	4.6423e+07	0.96154	0.83116	0.16884	0.33768	0.66958	True
MRGPRD_141	MRGPRD	6155.5	8646	6155.5	8646	0.49009	3.1013e+06	6.7287e+06	0.96011	0.83	0.17	0.34	0.67052	True
HTR3C_165	HTR3C	556.18	299.23	556.18	299.23	-0.89206	33010	88935	0.95969	0.16861	0.83139	0.33721	0.66945	False
KRT76_238	KRT76	163.18	83.315	163.18	83.315	-0.9614	3189.1	9863.8	0.95832	0.16895	0.83105	0.3379	0.66958	False
C20orf173_397	C20orf173	1612.1	915.3	1612.1	915.3	-0.81598	2.4279e+05	6.0297e+05	0.95808	0.16901	0.83099	0.33802	0.66958	False
POU3F4_400	POU3F4	21174	28726	21174	28726	0.44006	2.8518e+07	6.229e+07	0.9569	0.83007	0.16993	0.33986	0.67052	True
ZNF804B_419	ZNF804B	8152.1	5036.5	8152.1	5036.5	-0.69465	4.8536e+06	1.116e+07	0.95649	0.16941	0.83059	0.33882	0.67027	False
PRPF38B_357	PRPF38B	28946	19039	28946	19039	-0.60435	4.907e+07	1.0941e+08	0.95636	0.16945	0.83055	0.33889	0.67027	False
NUP155_464	NUP155	7443	4578.8	7443	4578.8	-0.70079	4.1018e+06	9.4732e+06	0.9559	0.16956	0.83044	0.33912	0.67027	False
F9_221	F9	204.19	105.61	204.19	105.61	-0.94458	4858.6	14733	0.95433	0.16996	0.83004	0.33992	0.67052	False
SERPINA7_235	SERPINA7	5607.9	7882.1	5607.9	7882.1	0.49105	2.5861e+06	5.6892e+06	0.95347	0.82822	0.17178	0.34357	0.67621	True
NCR2_218	NCR2	7891.5	10979	7891.5	10979	0.4763	4.7658e+06	1.0526e+07	0.95159	0.82806	0.17194	0.34389	0.67621	True
ALX3_372	ALX3	27892	37494	27892	37494	0.42678	4.6097e+07	1.0234e+08	0.94915	0.82823	0.17177	0.34355	0.67621	True
RXFP2_261	RXFP2	1219.1	688.82	1219.1	688.82	-0.82276	1.4062e+05	3.647e+05	0.94663	0.17191	0.82809	0.34383	0.67621	False
MEP1B_321	MEP1B	2072.6	2992.3	2072.6	2992.3	0.52959	4.2291e+05	9.4775e+05	0.9447	0.82468	0.17532	0.35064	0.68156	True
FAM71A_313	FAM71A	10076	13894	10076	13894	0.46346	7.2872e+06	1.6347e+07	0.94423	0.82637	0.17363	0.34726	0.68058	True
GRM6_805	GRM6	13585	18578	13585	18578	0.45158	1.2467e+07	2.8002e+07	0.94361	0.82643	0.17357	0.34715	0.68058	True
DRGX_429	DRGX	4441.7	2686	4441.7	2686	-0.72542	1.5412e+06	3.7386e+06	0.94237	0.173	0.827	0.34601	0.67988	False
VAX1_721	VAX1	6503.2	9068.5	6503.2	9068.5	0.47964	3.2902e+06	7.4287e+06	0.94118	0.8252	0.1748	0.34959	0.68156	True
ACCSL_180	ACCSL	15983	21747	15983	21747	0.44422	1.6609e+07	3.753e+07	0.9408	0.82581	0.17419	0.34839	0.68058	True
DRGX_405	DRGX	29054	38925	29054	38925	0.42196	4.872e+07	1.1014e+08	0.94058	0.82605	0.17395	0.3479	0.68058	True
TUBGCP2_684	TUBGCP2	471.6	713.46	471.6	713.46	0.59625	29250	66126	0.94057	0.82055	0.17945	0.35889	0.68811	True
KRT35_192	KRT35	30878	41303	30878	41303	0.41965	5.434e+07	1.2292e+08	0.9403	0.826	0.174	0.34799	0.68058	True
MEP1B_303	MEP1B	8169.2	11310	8169.2	11310	0.46926	4.9316e+06	1.1203e+07	0.93832	0.82467	0.17533	0.35065	0.68156	True
CNGB3_327	CNGB3	22066	14473	22066	14473	-0.60838	2.8823e+07	6.7097e+07	0.93819	0.17407	0.82593	0.34815	0.68058	False
KRT9_274	KRT9	11806	7517.2	11806	7517.2	-0.6512	9.1976e+06	2.1747e+07	0.9378	0.17417	0.82583	0.34835	0.68058	False
KRT86_440	KRT86	32833	21940	32833	21940	-0.58156	5.9329e+07	1.3729e+08	0.93779	0.17418	0.82582	0.34835	0.68058	False
FCRL4_270	FCRL4	7494.3	10398	7494.3	10398	0.47239	4.2158e+06	9.591e+06	0.93761	0.82442	0.17558	0.35117	0.68156	True
SLC22A12_669	SLC22A12	12266	16790	12266	16790	0.45292	1.0234e+07	2.3296e+07	0.93732	0.82474	0.17526	0.35053	0.68156	True
BARHL1_411	BARHL1	11329	7201.5	11329	7201.5	-0.65352	8.5162e+06	2.0188e+07	0.93713	0.17435	0.82565	0.34869	0.68068	False
GFRAL_102	GFRAL	1811.2	2619.2	1811.2	2619.2	0.53191	3.264e+05	7.4353e+05	0.937	0.82245	0.17755	0.35509	0.68523	True
KCNB2_1078	KCNB2	20451	13389	20451	13389	-0.61108	2.4936e+07	5.8512e+07	0.93517	0.17485	0.82515	0.3497	0.68156	False
DCAF4L2_234	DCAF4L2	7723.2	4829.9	7723.2	4829.9	-0.67708	4.1855e+06	1.0125e+07	0.9333	0.17533	0.82467	0.35066	0.68156	False
CHAT_786	CHAT	23675	15627	23675	15627	-0.59933	3.2389e+07	7.6171e+07	0.9328	0.17546	0.82454	0.35093	0.68156	False
AIPL1_430	AIPL1	9173.9	5793.4	9173.9	5793.4	-0.66304	5.714e+06	1.3806e+07	0.9312	0.17587	0.82413	0.35175	0.6822	False
RNASE11_127	RNASE11	17114	23173	17114	23173	0.43726	1.8358e+07	4.245e+07	0.93	0.82305	0.17695	0.3539	0.68389	True
CRX_488	CRX	4418.6	2696.6	4418.6	2696.6	-0.71225	1.4827e+06	3.7037e+06	0.9287	0.17652	0.82348	0.35305	0.68371	False
KCNA10_238	KCNA10	9883.9	13573	9883.9	13573	0.45759	6.8063e+06	1.579e+07	0.92851	0.82228	0.17772	0.35543	0.68538	True
BPIFB3_307	BPIFB3	13981	9026.2	13981	9026.2	-0.63124	1.2276e+07	2.9491e+07	0.92825	0.17664	0.82336	0.35328	0.68371	False
YARS2_293	YARS2	2715.9	1619.4	2715.9	1619.4	-0.74566	6.0124e+05	1.5418e+06	0.92777	0.17676	0.82324	0.35353	0.68371	False
CLRN1_248	CLRN1	22231	14672	22231	14672	-0.59949	2.857e+07	6.8003e+07	0.92773	0.17677	0.82323	0.35355	0.68371	False
DDX41_394	DDX41	35893	24228	35893	24228	-0.567	6.8036e+07	1.612e+08	0.92617	0.17718	0.82282	0.35436	0.68429	False
PNLIP_143	PNLIP	24290	32549	24290	32549	0.42227	3.4111e+07	7.9768e+07	0.92479	0.82188	0.17812	0.35624	0.68565	True
ALX3_352	ALX3	13839	18809	13839	18809	0.44272	1.2354e+07	2.8951e+07	0.92382	0.82131	0.17869	0.35739	0.68669	True
KRT9_276	KRT9	4794.6	6707.5	4794.6	6707.5	0.48429	1.8296e+06	4.2904e+06	0.92353	0.82028	0.17972	0.35944	0.68818	True
SSX5_15	SSX5	11269	15398	11269	15398	0.45039	8.5258e+06	1.9997e+07	0.92343	0.82106	0.17894	0.35788	0.68715	True
DDX4_227	DDX4	6657	4161.1	6657	4161.1	-0.67779	3.1149e+06	7.7481e+06	0.92282	0.17805	0.82195	0.3561	0.68565	False
KCNK16_356	KCNK16	463.91	255.81	463.91	255.81	-0.85622	21651	64202	0.92237	0.17817	0.82183	0.35633	0.68565	False
GJA8_662	GJA8	11541	15749	11541	15749	0.44842	8.8523e+06	2.0876e+07	0.92091	0.82042	0.17958	0.35917	0.68815	True
ISX_380	ISX	16.232	28.163	16.232	28.163	0.75901	71.169	167.9	0.92074	0.80042	0.19958	0.39916	0.72199	True
RP1L1_3	RP1L1	7419.1	4668	7419.1	4668	-0.66832	3.7842e+06	9.4184e+06	0.92073	0.17859	0.82141	0.35719	0.68669	False
IL12B_176	IL12B	1962.4	2814	1962.4	2814	0.51974	3.6255e+05	8.5897e+05	0.91878	0.81778	0.18222	0.36445	0.69333	True
RESP18_141	RESP18	777.45	440.05	777.45	440.05	-0.81967	56920	1.6238e+05	0.91851	0.17918	0.82082	0.35835	0.68756	False
DMRT1_363	DMRT1	21719	29135	21719	29135	0.42376	2.7495e+07	6.5209e+07	0.91831	0.82013	0.17987	0.35974	0.68827	True
GLT6D1_191	GLT6D1	1548.9	2234.3	1548.9	2234.3	0.52825	2.3485e+05	5.6108e+05	0.91495	0.81634	0.18366	0.36732	0.69535	True
BMP10_574	BMP10	8638.2	5496.5	8638.2	5496.5	-0.65213	4.9353e+06	1.2388e+07	0.91445	0.18024	0.81976	0.36048	0.68919	False
C2orf83_161	C2orf83	1362.7	794.43	1362.7	794.43	-0.77769	1.6145e+05	4.4556e+05	0.91378	0.18042	0.81958	0.36083	0.68931	False
HTR3C_158	HTR3C	10296	6610.1	10296	6610.1	-0.63922	6.7917e+06	1.6994e+07	0.91336	0.18053	0.81947	0.36106	0.68931	False
FTSJ3_554	FTSJ3	9754.9	6253.4	9754.9	6253.4	-0.64141	6.1302e+06	1.542e+07	0.9117	0.18096	0.81904	0.36193	0.69033	False
NEUROG1_254	NEUROG1	20282	13451	20282	13451	-0.59242	2.3329e+07	5.7643e+07	0.91137	0.18105	0.81895	0.3621	0.69033	False
KRTAP26-1_123	KRTAP26-1	16649	22432	16649	22432	0.43013	1.6723e+07	4.0392e+07	0.90997	0.81778	0.18222	0.36444	0.69333	True
EIF3A_473	EIF3A	28813	19444	28813	19444	-0.56734	4.3884e+07	1.085e+08	0.90814	0.1819	0.8181	0.3638	0.69308	False
METTL16_597	METTL16	1868.4	1112.4	1868.4	1112.4	-0.74759	2.8577e+05	7.8635e+05	0.90548	0.18261	0.81739	0.36521	0.69429	False
KRT78_404	KRT78	3266.1	4592.9	3266.1	4592.9	0.49169	8.8016e+05	2.1492e+06	0.90501	0.81487	0.18513	0.37025	0.69553	True
KRT73_585	KRT73	28003	18909	28003	18909	-0.56646	4.1347e+07	1.0307e+08	0.90465	0.18283	0.81717	0.36565	0.69464	False
DMRT1_384	DMRT1	13100	17732	13100	17732	0.43672	1.0726e+07	2.6229e+07	0.90437	0.81613	0.18387	0.36774	0.69553	True
SCGB1D1_26	SCGB1D1	1040.6	604.33	1040.6	604.33	-0.78299	95159	2.7429e+05	0.90301	0.18326	0.81674	0.36652	0.69524	False
INSRR_962	INSRR	15813	10423	15813	10423	-0.60134	1.4528e+07	3.6814e+07	0.90239	0.18342	0.81658	0.36685	0.69524	False
OC90_244	OC90	10857	7034.9	10857	7034.9	-0.62595	7.3041e+06	1.87e+07	0.90223	0.18347	0.81653	0.36693	0.69524	False
ASZ1_108	ASZ1	3876.1	2393.9	3876.1	2393.9	-0.69506	1.0986e+06	2.9254e+06	0.9021	0.1835	0.8165	0.367	0.69524	False
GABRA6_202	GABRA6	15604	21005	15604	21005	0.42882	1.4587e+07	3.5941e+07	0.90095	0.81534	0.18466	0.36932	0.69553	True
BANF2_120	BANF2	15413	10164	15413	10164	-0.60058	1.3774e+07	3.5154e+07	0.89945	0.18421	0.81579	0.36841	0.69553	False
TPRX1_170	TPRX1	18246	12125	18246	12125	-0.58953	1.8732e+07	4.7642e+07	0.89928	0.18425	0.81575	0.3685	0.69553	False
PRDM14_331	PRDM14	29082	19727	29082	19727	-0.55992	4.3756e+07	1.1033e+08	0.89918	0.18428	0.81572	0.36856	0.69553	False
CLCA1_267	CLCA1	17216	23104	17216	23104	0.4244	1.7337e+07	4.2905e+07	0.89896	0.81487	0.18513	0.37026	0.69553	True
C12orf40_361	C12orf40	3201.2	1964.4	3201.2	1964.4	-0.70427	7.6489e+05	2.0729e+06	0.89844	0.18448	0.81552	0.36895	0.69553	False
BPIFB3_292	BPIFB3	18004	11967	18004	11967	-0.58919	1.822e+07	4.6506e+07	0.89779	0.18465	0.81535	0.3693	0.69553	False
RNASE11_123	RNASE11	6578.4	4177.5	6578.4	4177.5	-0.65497	2.8822e+06	7.5841e+06	0.89736	0.18476	0.81524	0.36953	0.69553	False
SLC6A7_921	SLC6A7	11766	15937	11766	15937	0.4377	8.6976e+06	2.1614e+07	0.89711	0.81411	0.18589	0.37177	0.69609	True
GTPBP4_373	GTPBP4	21775	14608	21775	14608	-0.57582	2.5677e+07	6.551e+07	0.89624	0.18506	0.81494	0.37013	0.69553	False
DIS3_652	DIS3	7461.8	10224	7461.8	10224	0.45436	3.8158e+06	9.5163e+06	0.89551	0.81329	0.18671	0.37342	0.69609	True
ADAD1_165	ADAD1	10594	14378	10594	14378	0.44064	7.1614e+06	1.7891e+07	0.89474	0.81339	0.18661	0.37321	0.69609	True
IL36B_190	IL36B	211.88	116.17	211.88	116.17	-0.86138	4579.6	15741	0.89412	0.18563	0.81437	0.37126	0.69609	False
HUWE1_2148	HUWE1	43604	30171	43604	30171	-0.53129	9.0223e+07	2.2889e+08	0.89389	0.18569	0.81431	0.37138	0.69609	False
PUF60_45	PUF60	32304	22079	32304	22079	-0.54906	5.2282e+07	1.3333e+08	0.89338	0.18583	0.81417	0.37166	0.69609	False
ABCG8_815	ABCG8	17595	11719	17595	11719	-0.58625	1.7263e+07	4.4623e+07	0.89235	0.1861	0.8139	0.37221	0.69609	False
SULT6B1_81	SULT6B1	379.33	567.95	379.33	567.95	0.58107	17790	44729	0.89188	0.80673	0.19327	0.38654	0.71085	True
WEE1_393	WEE1	29401	20031	29401	20031	-0.55363	4.3902e+07	1.1253e+08	0.89177	0.18626	0.81374	0.37252	0.69609	False
LBX1_341	LBX1	2780.9	1703.9	2780.9	1703.9	-0.70641	5.7998e+05	1.6088e+06	0.89133	0.18638	0.81362	0.37275	0.69609	False
APOA4_212	APOA4	45618	59657	45618	59657	0.38708	9.8548e+07	2.4829e+08	0.89096	0.81317	0.18683	0.37366	0.69609	True
DEFB118_76	DEFB118	8246.1	5313.4	8246.1	5313.4	-0.63397	4.3003e+06	1.1393e+07	0.89071	0.18654	0.81346	0.37309	0.69609	False
IL31_101	IL31	10960	7156.9	10960	7156.9	-0.61481	7.233e+06	1.9021e+07	0.89006	0.18672	0.81328	0.37344	0.69609	False
KRTAP11-1_110	KRTAP11-1	4598.1	2887.9	4598.1	2887.9	-0.67083	1.4624e+06	3.9789e+06	0.88892	0.18702	0.81298	0.37405	0.69632	False
OTOP1_103	OTOP1	23692	31450	23692	31450	0.40866	3.0094e+07	7.6265e+07	0.88837	0.8122	0.1878	0.37559	0.69824	True
PNLIP_146	PNLIP	3343.9	4673.9	3343.9	4673.9	0.48297	8.8444e+05	2.2422e+06	0.8882	0.81036	0.18964	0.37928	0.70348	True
TRIM60_116	TRIM60	3992.3	5551.6	3992.3	5551.6	0.47558	1.2157e+06	3.0852e+06	0.88774	0.81048	0.18952	0.37905	0.70348	True
FCRL4_261	FCRL4	3662.6	2278.9	3662.6	2278.9	-0.6843	9.5731e+05	2.6416e+06	0.88736	0.18744	0.81256	0.37489	0.6974	False
CNTNAP5_992	CNTNAP5	6678.4	9148.3	6678.4	9148.3	0.45394	3.0502e+06	7.793e+06	0.88476	0.81027	0.18973	0.37946	0.70348	True
CER1_462	CER1	23870	31623	23870	31623	0.40577	3.0056e+07	7.7304e+07	0.88183	0.81044	0.18956	0.37913	0.70348	True
SLC32A1_422	SLC32A1	19959	26524	19959	26524	0.41022	2.1547e+07	5.6e+07	0.87722	0.80909	0.19091	0.38183	0.70673	True
SPATA16_165	SPATA16	63.221	34.03	63.221	34.03	-0.87445	426.05	1820.4	0.87442	0.19095	0.80905	0.38189	0.70673	False
RNASE11_121	RNASE11	654.42	381.37	654.42	381.37	-0.77745	37278	1.1913e+05	0.87421	0.191	0.809	0.382	0.70673	False
PRDM7_101	PRDM7	16693	11210	16693	11210	-0.57441	1.5031e+07	4.0586e+07	0.87361	0.19117	0.80883	0.38233	0.70685	False
PGLYRP2_445	PGLYRP2	26942	35505	26942	35505	0.39814	3.6661e+07	9.6145e+07	0.87328	0.80817	0.19183	0.38366	0.70864	True
ACCSL_186	ACCSL	19589	26013	19589	26013	0.40917	2.0634e+07	5.4144e+07	0.87303	0.80793	0.19207	0.38414	0.70873	True
IL31_100	IL31	17888	12067	17888	12067	-0.56794	1.6945e+07	4.5971e+07	0.87087	0.19191	0.80809	0.38383	0.70864	False
TRIM67_1472	TRIM67	23499	31032	23499	31032	0.40117	2.8376e+07	7.5149e+07	0.86903	0.80694	0.19306	0.38613	0.71085	True
INSL6_87	INSL6	24453	16746	24453	16746	-0.54613	2.9695e+07	8.0736e+07	0.86721	0.19291	0.80709	0.38583	0.71085	False
DCAF4L2_233	DCAF4L2	14801	9928.6	14801	9928.6	-0.57602	1.1872e+07	3.2681e+07	0.86646	0.19312	0.80688	0.38624	0.71085	False
UMOD_490	UMOD	4050.4	2568.7	4050.4	2568.7	-0.65683	1.0978e+06	3.1666e+06	0.86579	0.1933	0.8067	0.38661	0.71085	False
RPS2_25	RPS2	230.67	130.25	230.67	130.25	-0.81972	5041.9	18330	0.86516	0.19348	0.80652	0.38695	0.711	False
IQCF1_77	IQCF1	34550	45150	34550	45150	0.38605	5.6185e+07	1.5049e+08	0.86411	0.80576	0.19424	0.38847	0.71281	True
RNASE9_86	RNASE9	8505	11501	8505	11501	0.43535	4.4883e+06	1.2046e+07	0.86326	0.80461	0.19539	0.39078	0.71559	True
IL13_246	IL13	3689	5101	3689	5101	0.46743	9.9684e+05	2.6761e+06	0.86313	0.8036	0.1964	0.3928	0.71795	True
BHLHE23_168	BHLHE23	14583	19449	14583	19449	0.4154	1.184e+07	3.1816e+07	0.86271	0.8049	0.1951	0.3902	0.71501	True
FAM47C_105	FAM47C	150.36	230	150.36	230	0.60986	3170.8	8521.8	0.86265	0.79525	0.20475	0.40949	0.73352	True
TCHHL1_320	TCHHL1	429.73	248.77	429.73	248.77	-0.78618	16373	55959	0.8624	0.19423	0.80577	0.38847	0.71281	False
KRTAP11-1_97	KRTAP11-1	2030.8	2855	2030.8	2855	0.49127	3.397e+05	9.1357e+05	0.86237	0.80244	0.19756	0.39513	0.72038	True
CST9_199	CST9	19776	13471	19776	13471	-0.55385	1.9876e+07	5.508e+07	0.86076	0.19469	0.80531	0.38937	0.71398	False
CCDC172_143	CCDC172	2830.4	3936.9	2830.4	3936.9	0.47591	6.1219e+05	1.6608e+06	0.85862	0.80194	0.19806	0.39611	0.72038	True
IL9_33	IL9	3729.2	5144.4	3729.2	5144.4	0.46404	1.0015e+06	2.7288e+06	0.85674	0.80183	0.19817	0.39634	0.72038	True
SDR9C7_243	SDR9C7	5052.6	3256.3	5052.6	3256.3	-0.63361	1.6132e+06	4.7151e+06	0.85589	0.19603	0.80397	0.39206	0.71744	False
DLST_177	DLST	3104.7	4303.1	3104.7	4303.1	0.4708	7.1808e+05	1.9617e+06	0.85562	0.80125	0.19875	0.3975	0.72051	True
KANSL3_803	KANSL3	5429.3	3513.3	5429.3	3513.3	-0.62779	1.8355e+06	5.3671e+06	0.85443	0.19643	0.80357	0.39287	0.71795	False
MS4A10_230	MS4A10	23674	16309	23674	16309	-0.53762	2.7122e+07	7.6161e+07	0.85357	0.19667	0.80333	0.39334	0.71833	False
KRT71_248	KRT71	10385	13929	10385	13929	0.42362	6.2815e+06	1.7259e+07	0.85317	0.80199	0.19801	0.39603	0.72038	True
DLST_166	DLST	18420	24359	18420	24359	0.40317	1.7636e+07	4.8461e+07	0.85315	0.80241	0.19759	0.39519	0.72038	True
SPRR4_174	SPRR4	11481	15344	11481	15344	0.41845	7.4633e+06	2.0679e+07	0.84961	0.80108	0.19892	0.39785	0.72051	True
TPD52L3_301	TPD52L3	16390	11149	16390	11149	-0.55583	1.3732e+07	3.9268e+07	0.84908	0.19792	0.80208	0.39583	0.72038	False
PRDM14_308	PRDM14	22566	15558	22566	15558	-0.53647	2.4556e+07	6.986e+07	0.84841	0.19811	0.80189	0.39621	0.72038	False
USP29_311	USP29	5891.5	3846.6	5891.5	3846.6	-0.61493	2.0909e+06	6.2179e+06	0.84585	0.19882	0.80118	0.39763	0.72051	False
IL31_78	IL31	14871	10095	14871	10095	-0.55874	1.1402e+07	3.2957e+07	0.84552	0.19891	0.80109	0.39782	0.72051	False
RBM46_257	RBM46	733.88	1057.3	733.88	1057.3	0.52615	52296	1.4638e+05	0.84529	0.79539	0.20461	0.40922	0.73352	True
TPH2_268	TPH2	1420.8	874.23	1420.8	874.23	-0.69996	1.4935e+05	4.8032e+05	0.84517	0.19901	0.80099	0.39802	0.72051	False
GLT6D1_218	GLT6D1	18553	12712	18553	12712	-0.54541	1.7057e+07	4.9094e+07	0.84516	0.19901	0.80099	0.39802	0.72051	False
CLCA1_258	CLCA1	23176	30396	23176	30396	0.39126	2.6067e+07	7.3299e+07	0.84336	0.79981	0.20019	0.40039	0.72283	True
DMRTC2_362	DMRTC2	20091	26438	20091	26438	0.39607	2.0144e+07	5.6667e+07	0.84319	0.79968	0.20032	0.40065	0.72283	True
HTR3C_156	HTR3C	67.493	37.551	67.493	37.551	-0.8292	448.27	2044.3	0.84273	0.19969	0.80031	0.39938	0.72199	False
PASD1_411	PASD1	8772.4	11778	8772.4	11778	0.42501	4.5169e+06	1.2736e+07	0.84219	0.79875	0.20125	0.40249	0.7247	True
HTR6_738	HTR6	18273	24091	18273	24091	0.39873	1.6922e+07	4.777e+07	0.84171	0.7992	0.2008	0.40159	0.72357	True
KRT82_368	KRT82	1524.1	943.46	1524.1	943.46	-0.69138	1.686e+05	5.4503e+05	0.84095	0.20019	0.79981	0.40038	0.72283	False
KRT2_262	KRT2	193.94	111.48	193.94	111.48	-0.79335	3399.6	13435	0.83899	0.20074	0.79926	0.40148	0.72357	False
FAM47C_98	FAM47C	5424.2	7359.9	5424.2	7359.9	0.44021	1.8735e+06	5.358e+06	0.83626	0.79655	0.20345	0.4069	0.7307	True
MRPL18_141	MRPL18	13448	17820	13448	17820	0.40607	9.557e+06	2.7497e+07	0.83375	0.79674	0.20326	0.40652	0.7307	True
AFM_133	AFM	17852	23487	17852	23487	0.39572	1.5874e+07	4.5805e+07	0.83252	0.79659	0.20341	0.40681	0.7307	True
CYP2A13_67	CYP2A13	22718	15825	22718	15825	-0.52156	2.3753e+07	7.071e+07	0.82934	0.20346	0.79654	0.40691	0.7307	False
TPH2_281	TPH2	9313.2	6269.8	9313.2	6269.8	-0.57078	4.6311e+06	1.4185e+07	0.82672	0.2042	0.7958	0.4084	0.73288	False
LCN9_264	LCN9	5038.9	6829.5	5038.9	6829.5	0.4386	1.6032e+06	4.6921e+06	0.82664	0.79372	0.20628	0.41257	0.73692	True
FNDC9_259	FNDC9	31290	40564	31290	40564	0.37448	4.3002e+07	1.2589e+08	0.82655	0.79521	0.20479	0.40957	0.73352	True
KCNB2_1072	KCNB2	17939	23555	17939	23555	0.39294	1.5771e+07	4.6205e+07	0.82623	0.79481	0.20519	0.41038	0.7339	True
RDH8_210	RDH8	24108	31433	24108	31433	0.38279	2.6832e+07	7.8695e+07	0.82579	0.79487	0.20513	0.41027	0.7339	True
OLIG3_296	OLIG3	29786	38638	29786	38638	0.37541	3.9185e+07	1.1519e+08	0.82483	0.7947	0.2053	0.4106	0.7339	True
LIPM_478	LIPM	10468	13905	10468	13905	0.4096	5.9073e+06	1.7511e+07	0.8214	0.79301	0.20699	0.41398	0.73797	True
SLC6A7_913	SLC6A7	28424	20093	28424	20093	-0.50038	3.4701e+07	1.0588e+08	0.81756	0.2068	0.7932	0.41361	0.73797	False
NMT1_825	NMT1	14974	10330	14974	10330	-0.53559	1.0784e+07	3.337e+07	0.8171	0.20694	0.79306	0.41387	0.73797	False
MEPE_203	MEPE	9267	12331	9267	12331	0.41204	4.693e+06	1.4059e+07	0.81707	0.79166	0.20834	0.41669	0.74084	True
LIPM_454	LIPM	2516	3462.9	2516	3462.9	0.46066	4.4825e+05	1.3436e+06	0.81686	0.78985	0.21015	0.4203	0.74334	True
EFCAB3_110	EFCAB3	2024.8	2801	2024.8	2801	0.468	3.0129e+05	9.0873e+05	0.81431	0.78871	0.21129	0.42258	0.74504	True
NUDC_150	NUDC	24471	17231	24471	17231	-0.50603	2.6207e+07	8.0843e+07	0.81416	0.20778	0.79222	0.41556	0.74029	False
TRIM67_1481	TRIM67	29341	37955	29341	37955	0.3714	3.7108e+07	1.1211e+08	0.81363	0.79149	0.20851	0.41702	0.74094	True
FOXR1_94	FOXR1	13443	9252.7	13443	9252.7	-0.53886	8.7794e+06	2.7478e+07	0.81359	0.20794	0.79206	0.41588	0.74039	False
SCN10A_701	SCN10A	9865.1	13092	9865.1	13092	0.40828	5.2074e+06	1.5736e+07	0.81355	0.7907	0.2093	0.4186	0.74179	True
HAO1_170	HAO1	9805.3	6668.8	9805.3	6668.8	-0.55607	4.9188e+06	1.5564e+07	0.81277	0.20817	0.79183	0.41635	0.74073	False
TFAP2D_227	TFAP2D	16860	22083	16860	22083	0.3893	1.3639e+07	4.1323e+07	0.81249	0.79083	0.20917	0.41834	0.74179	True
ABCG8_816	ABCG8	29186	20728	29186	20728	-0.49368	3.5769e+07	1.1105e+08	0.81033	0.20888	0.79112	0.41775	0.74175	False
KRT73_597	KRT73	31842	22695	31842	22695	-0.48856	4.1838e+07	1.2992e+08	0.8097	0.20906	0.79094	0.41812	0.74179	False
NUF2_130	NUF2	375.06	226.48	375.06	226.48	-0.72522	11038	43829	0.80633	0.21003	0.78997	0.42005	0.74334	False
RAN_132	RAN	10311	7053.7	10311	7053.7	-0.54768	5.3053e+06	1.704e+07	0.8061	0.21009	0.78991	0.42018	0.74334	False
TREML4_213	TREML4	799.66	496.37	799.66	496.37	-0.68687	45992	1.7081e+05	0.80433	0.2106	0.7894	0.42121	0.74444	False
ZIC3_444	ZIC3	12103	15936	12103	15936	0.3968	7.3426e+06	2.2743e+07	0.80355	0.78799	0.21201	0.42402	0.74664	True
GPR119_329	GPR119	7607	5150.3	7607	5150.3	-0.56259	3.0178e+06	9.8526e+06	0.8035	0.21084	0.78916	0.42168	0.7448	False
RBPJL_709	RBPJL	3553.2	2337.5	3553.2	2337.5	-0.60392	7.3893e+05	2.5013e+06	0.80184	0.21132	0.78868	0.42264	0.74504	False
MAGEA11_312	MAGEA11	10068	6897.6	10068	6897.6	-0.54548	5.0243e+06	1.6322e+07	0.80183	0.21132	0.78868	0.42265	0.74504	False
MAS1_987	MAS1	7599.4	10109	7599.4	10109	0.41169	3.15e+06	9.8346e+06	0.80037	0.78661	0.21339	0.42678	0.74986	True
CCT8L2_22	CCT8L2	2701.4	1761.4	2701.4	1761.4	-0.61675	4.4186e+05	1.527e+06	0.7993	0.21206	0.78794	0.42412	0.74664	False
KCNK10_1041	KCNK10	1913.7	2636.8	1913.7	2636.8	0.46218	2.6139e+05	8.2099e+05	0.79798	0.78381	0.21619	0.43238	0.75371	True
GMPS_551	GMPS	66.639	38.724	66.639	38.724	-0.76783	389.61	1998.6	0.79739	0.21261	0.78739	0.42523	0.74811	False
RDH8_216	RDH8	34917	44773	34917	44773	0.3587	4.8574e+07	1.5339e+08	0.79584	0.78642	0.21358	0.42715	0.75003	True
SPINK14_93	SPINK14	8833.9	6045.7	8833.9	6045.7	-0.54707	3.8871e+06	1.2898e+07	0.79504	0.2133	0.7867	0.42659	0.74986	False
RBPJL_714	RBPJL	28978	37298	28978	37298	0.36412	3.4611e+07	1.0963e+08	0.79462	0.78598	0.21402	0.42804	0.75012	True
