sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KCNK18_63625	KCNK18	68884	1.2737e+05	68884	1.2737e+05	0.88674	1.7101e+09	3.3043e+09	1.0174	0.82536	0.17464	0.34927	0.62108	True
DNM2_64936	DNM2	22758	42389	22758	42389	0.89731	1.927e+08	3.7389e+08	1.0153	0.82395	0.17605	0.35209	0.62108	True
CXorf66_37077	CXorf66	34359	63796	34359	63796	0.89275	4.3327e+08	8.4093e+08	1.0151	0.82423	0.17577	0.35155	0.62108	True
GRWD1_16465	GRWD1	73312	1.3531e+05	73312	1.3531e+05	0.88414	1.9219e+09	3.7352e+09	1.0144	0.82461	0.17539	0.35078	0.62108	True
TIMM13_41890	TIMM13	72017	32030	72017	32030	-1.1689	7.9951e+08	3.6066e+09	1.0134	0.15544	0.84456	0.31087	0.61145	False
BYSL_44298	BYSL	13184	5854.3	13184	5854.3	-1.1711	2.6866e+07	1.2774e+08	1.0129	0.15554	0.84446	0.31108	0.61145	False
IL17F_4115	IL17F	79838	1.4696e+05	79838	1.4696e+05	0.88025	2.2526e+09	4.4176e+09	1.0099	0.82344	0.17656	0.35311	0.62108	True
CYP2A13_26624	CYP2A13	52354	23432	52354	23432	-1.1598	4.1825e+08	1.9258e+09	1.0079	0.15675	0.84325	0.31349	0.61145	False
ZNF574_53194	ZNF574	25297	11408	25297	11408	-1.1488	9.6446e+07	4.6038e+08	1.0011	0.1584	0.8416	0.3168	0.61145	False
GUCA2A_24507	GUCA2A	1990.3	3746.8	1990.3	3746.8	0.91232	1.5426e+06	3.097e+06	0.99808	0.81731	0.18269	0.36539	0.63408	True
KRT84_35486	KRT84	16285	30169	16285	30169	0.88952	9.6387e+07	1.9354e+08	0.99802	0.81898	0.18102	0.36204	0.63045	True
KRT2_56183	KRT2	61810	28356	61810	28356	-1.1242	5.5961e+08	2.6699e+09	0.988	0.16158	0.83842	0.32315	0.61145	False
SLC22A25_13476	SLC22A25	17679	8167	17679	8167	-1.114	4.5234e+07	2.2748e+08	0.98119	0.16325	0.83675	0.3265	0.61145	False
HUWE1_61048	HUWE1	24923	11613	24923	11613	-1.1017	8.858e+07	4.4711e+08	0.9744	0.16493	0.83507	0.32986	0.61145	False
TSPAN16_7199	TSPAN16	16581	30355	16581	30355	0.87236	9.4863e+07	2.0054e+08	0.97267	0.81192	0.18808	0.37617	0.64822	True
CHRNA6_66353	CHRNA6	4.3351	0	4.3351	0	-2.4155	9.3965	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
FTSJ3_19706	FTSJ3	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
CCT5_23764	CCT5	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
EIF2S3_50675	EIF2S3	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
NUP155_59653	NUP155	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
IL21_42431	IL21	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
TAS2R1_11870	TAS2R1	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
AFM_7360	AFM	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
SULT6B1_11669	SULT6B1	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
NPVF_26369	NPVF	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
ANKRD30A_15962	ANKRD30A	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
C12orf40_24458	C12orf40	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
C12orf40_24457	C12orf40	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
MEPE_2171	MEPE	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
PDCL2_70516	PDCL2	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
CST8_13431	CST8	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
TCHHL1_62148	TCHHL1	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
KRTAP11-1_11923	KRTAP11-1	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
IL1F10_20887	IL1F10	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
IL17F_4113	IL17F	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
IL17F_4114	IL17F	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
TRHR_67756	TRHR	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
FOXR1_55286	FOXR1	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
EFCAB3_5705	EFCAB3	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
TFAP2D_34060	TFAP2D	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
IL9_26358	IL9	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
DMP1_34405	DMP1	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
GABRA6_60559	GABRA6	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
GABRA6_60557	GABRA6	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
CHRNA6_66355	CHRNA6	0	0	4.3351	0	-2.4155	0	22.254	0.96815	0.16648	0.83352	0.33297	0.61145	False
KRTAP10-8_52259	KRTAP10-8	62201	1.125e+05	62201	1.125e+05	0.85492	1.2651e+09	2.7032e+09	0.96746	0.81152	0.18848	0.37696	0.64822	True
IL21_42434	IL21	15825	28890	15825	28890	0.86838	8.5356e+07	1.8293e+08	0.96603	0.80999	0.19001	0.38001	0.65093	True
TYR_40740	TYR	470.6	221.74	470.6	221.74	-1.0822	30966	1.8181e+05	0.9643	0.16745	0.83255	0.33489	0.61145	False
TAAR2_48600	TAAR2	41000	74162	41000	74162	0.85503	5.4985e+08	1.1905e+09	0.96109	0.80937	0.19063	0.38125	0.65093	True
SLC32A1_36692	SLC32A1	1.5773e+05	2.8083e+05	1.5773e+05	2.8083e+05	0.83219	7.576e+09	1.6865e+10	0.94784	0.80669	0.19331	0.38661	0.65667	True
DMRTC2_65049	DMRTC2	77726	37561	77726	37561	-1.0491	8.0661e+08	4.1905e+09	0.94491	0.17235	0.82765	0.3447	0.61991	False
MC5R_60419	MC5R	43086	77123	43086	77123	0.83995	5.7929e+08	1.3126e+09	0.9395	0.8032	0.1968	0.39359	0.66631	True
MC5R_60417	MC5R	93568	1.661e+05	93568	1.661e+05	0.82797	2.6305e+09	6.0363e+09	0.93357	0.80214	0.19786	0.39573	0.66725	True
VN1R2_2106	VN1R2	3620.3	6577.5	3620.3	6577.5	0.86127	4.3727e+06	1.0047e+07	0.93298	0.79914	0.20086	0.40173	0.67246	True
IL3_34063	IL3	32083	57269	32083	57269	0.83591	3.1716e+08	7.3483e+08	0.92909	0.79991	0.20009	0.40018	0.67246	True
TUBGCP2_47759	TUBGCP2	711.92	350.22	711.92	350.22	-1.0214	65412	4.1016e+05	0.92894	0.17646	0.82354	0.35292	0.62108	False
ISX_38469	ISX	96699	1.7081e+05	96699	1.7081e+05	0.82079	2.746e+09	6.4402e+09	0.92346	0.7992	0.2008	0.40159	0.67246	True
INSL5_44286	INSL5	6842.7	3404.8	6842.7	3404.8	-1.0068	5.9095e+06	3.5152e+07	0.9191	0.17902	0.82098	0.35804	0.62685	False
UPF1_41942	UPF1	7306.6	3636.9	7306.6	3636.9	-1.0063	6.7331e+06	3.9994e+07	0.9188	0.1791	0.8209	0.3582	0.62685	False
TFAP2D_34058	TFAP2D	3124.2	1568.7	3124.2	1568.7	-0.9934	1.2097e+06	7.5183e+06	0.91142	0.18104	0.81896	0.36208	0.63045	False
SSX5_30423	SSX5	89547	45394	89547	45394	-0.98012	9.7472e+08	5.5366e+09	0.904	0.183	0.817	0.36599	0.63408	False
DDX41_33823	DDX41	24357	12446	24357	12446	-0.96855	7.0931e+07	4.2734e+08	0.89655	0.18498	0.81502	0.36996	0.63936	False
CD200R1L_60524	CD200R1L	11267	19927	11267	19927	0.82261	3.7502e+07	9.3765e+07	0.89438	0.78859	0.21141	0.42283	0.68946	True
F9_64054	F9	31461	55229	31461	55229	0.81184	2.8246e+08	7.0707e+08	0.89385	0.78937	0.21063	0.42127	0.68853	True
ACTRT1_33701	ACTRT1	1145.9	2053.7	1145.9	2053.7	0.84115	4.1201e+05	1.0457e+06	0.88771	0.78435	0.21565	0.4313	0.69695	True
SLC22A25_13478	SLC22A25	16399	28668	16399	28668	0.80585	7.5274e+07	1.9622e+08	0.87593	0.78327	0.21673	0.43346	0.69695	True
ECD_44046	ECD	36287	18999	36287	18999	-0.9335	1.4944e+08	9.3627e+08	0.87541	0.19068	0.80932	0.38135	0.65093	False
RNASE11_63973	RNASE11	81321	1.4032e+05	81321	1.4032e+05	0.78703	1.7405e+09	4.5804e+09	0.87177	0.78349	0.21651	0.43303	0.69695	True
COPB1_14161	COPB1	61183	32289	61183	32289	-0.92208	4.1744e+08	2.6169e+09	0.86851	0.19256	0.80744	0.38511	0.65573	False
IL9_26359	IL9	26443	45846	26443	45846	0.79388	1.8824e+08	5.0233e+08	0.86571	0.78055	0.21945	0.4389	0.70244	True
PASD1_22673	PASD1	2786.5	4901	2786.5	4901	0.81441	2.2356e+06	6.0036e+06	0.863	0.77752	0.22248	0.44497	0.70888	True
MMP21_13305	MMP21	17777	30706	17777	30706	0.78847	8.3577e+07	2.2998e+08	0.85254	0.77604	0.22396	0.44791	0.71193	True
KRT86_4072	KRT86	48976	26329	48976	26329	-0.89542	2.5646e+08	1.689e+09	0.85201	0.19711	0.80289	0.39421	0.66631	False
F9_64053	F9	60235	1.0285e+05	60235	1.0285e+05	0.77188	9.0809e+08	2.5377e+09	0.84599	0.77516	0.22484	0.44968	0.71311	True
MRGPRX2_12213	MRGPRX2	57105	97327	57105	97327	0.76921	8.089e+08	2.2847e+09	0.84148	0.77368	0.22632	0.45263	0.71457	True
PASD1_22675	PASD1	67152	1.1429e+05	67152	1.1429e+05	0.76726	1.1112e+09	3.1428e+09	0.84093	0.77367	0.22633	0.45267	0.71457	True
DAZL_3134	DAZL	1431.1	789.55	1431.1	789.55	-0.85716	2.0577e+05	1.6188e+06	0.83024	0.2032	0.7968	0.4064	0.67864	False
OGT_8090	OGT	2779.3	1539.7	2779.3	1539.7	-0.85161	7.6823e+05	5.973e+06	0.82604	0.20439	0.79561	0.40878	0.68015	False
DHX8_29851	DHX8	51444	28488	51444	28488	-0.8526	2.6348e+08	1.8605e+09	0.82518	0.20463	0.79537	0.40927	0.68015	False
SPATA16_65512	SPATA16	48200	81475	48200	81475	0.7573	5.5361e+08	1.6368e+09	0.82248	0.76745	0.23255	0.46511	0.72094	True
KRT86_4071	KRT86	55619	93922	55619	93922	0.75588	7.3356e+08	2.1692e+09	0.82239	0.76756	0.23244	0.46487	0.72094	True
RNASE11_63975	RNASE11	4363.5	2426.7	4363.5	2426.7	-0.84624	1.8756e+06	1.4507e+07	0.82229	0.20546	0.79454	0.41091	0.68125	False
WDR33_58217	WDR33	32574	18164	32574	18164	-0.84261	1.0382e+08	7.5711e+08	0.81895	0.20641	0.79359	0.41282	0.68277	False
CHAT_2091	CHAT	93074	51999	93074	51999	-0.8399	8.4361e+08	5.9739e+09	0.81706	0.20695	0.79305	0.41389	0.68292	False
DHX8_29849	DHX8	39918	22435	39918	22435	-0.83126	1.5283e+08	1.1295e+09	0.81169	0.20848	0.79152	0.41697	0.68636	False
HNRNPU_59642	HNRNPU	52274	29448	52274	29448	-0.82792	2.6052e+08	1.92e+09	0.80949	0.20912	0.79088	0.41823	0.68681	False
IL3_34064	IL3	77248	43699	77248	43699	-0.82187	5.6275e+08	4.14e+09	0.80554	0.21025	0.78975	0.42051	0.68853	False
GK2_58551	GK2	15168	25591	15168	25591	0.75453	5.4315e+07	1.6831e+08	0.80338	0.76005	0.23995	0.4799	0.72772	True
DMRT1_3338	DMRT1	84884	48938	84884	48938	-0.79453	6.4606e+08	4.9837e+09	0.78785	0.21539	0.78461	0.43078	0.69695	False
CCT8L2_26472	CCT8L2	3353	5665.7	3353	5665.7	0.75665	2.6745e+06	8.6398e+06	0.78683	0.75293	0.24707	0.49413	0.74073	True
IAPP_39695	IAPP	72450	1.1997e+05	72450	1.1997e+05	0.72757	1.1289e+09	3.6493e+09	0.78658	0.75614	0.24386	0.48772	0.73636	True
KRTAP4-4_54201	KRTAP4-4	60401	34888	60401	34888	-0.79184	3.2547e+08	2.5514e+09	0.78621	0.21587	0.78413	0.43174	0.69695	False
HUWE1_61051	HUWE1	1.1621e+05	67112	1.1621e+05	67112	-0.79204	1.2052e+09	9.2454e+09	0.78616	0.21589	0.78411	0.43178	0.69695	False
C1orf146_19901	C1orf146	3249.9	1900.3	3249.9	1900.3	-0.77383	9.1065e+05	8.125e+06	0.77687	0.21862	0.78138	0.43724	0.7014	False
HDAC3_45669	HDAC3	42005	24627	42005	24627	-0.77026	1.5098e+08	1.2486e+09	0.77232	0.21996	0.78004	0.43992	0.70246	False
TMPRSS11F_11763	TMPRSS11F	3905	6538.2	3905	6538.2	0.74343	3.4669e+06	1.166e+07	0.77114	0.74781	0.25219	0.50438	0.74561	True
RNF17_7253	RNF17	8132.6	13526	8132.6	13526	0.73387	1.4544e+07	4.9376e+07	0.76755	0.74741	0.25259	0.50517	0.74561	True
CCDC172_35256	CCDC172	4430	7373.3	4430	7373.3	0.73488	4.3316e+06	1.4944e+07	0.76138	0.74463	0.25537	0.51074	0.74561	True
IL3_34062	IL3	87843	1.4312e+05	87843	1.4312e+05	0.70419	1.5276e+09	5.3312e+09	0.75701	0.74646	0.25354	0.50709	0.74561	True
GH2_53586	GH2	38614	63183	38614	63183	0.71041	3.0183e+08	1.058e+09	0.75534	0.74499	0.25501	0.51002	0.74561	True
ISX_38471	ISX	77878	1.2684e+05	77878	1.2684e+05	0.70372	1.1987e+09	4.2067e+09	0.75491	0.74561	0.25439	0.50878	0.74561	True
ACTL6A_37887	ACTL6A	65653	1.0649e+05	65653	1.0649e+05	0.69779	8.3386e+08	3.0063e+09	0.74482	0.74199	0.25801	0.51602	0.75127	True
KRT38_62435	KRT38	1.259e+05	76011	1.259e+05	76011	-0.72797	1.2443e+09	1.0823e+10	0.74372	0.22852	0.77148	0.45704	0.71941	False
TYR_40739	TYR	55509	33592	55509	33592	-0.72458	2.4018e+08	2.1609e+09	0.74197	0.22905	0.77095	0.45811	0.71941	False
POP5_31695	POP5	56260	34090	56260	34090	-0.72277	2.4577e+08	2.2187e+09	0.74075	0.22942	0.77058	0.45885	0.71941	False
HNRNPU_59643	HNRNPU	21220	12904	21220	12904	-0.71754	3.4577e+07	3.2582e+08	0.7381	0.23023	0.76977	0.46046	0.72031	False
KRT38_62432	KRT38	55763	34009	55763	34009	-0.71339	2.3663e+08	2.1803e+09	0.73447	0.23133	0.76867	0.46266	0.72094	False
ZNF679_56194	ZNF679	54313	33197	54313	33197	-0.71026	2.2296e+08	2.0702e+09	0.73239	0.23196	0.76804	0.46393	0.72094	False
POLR2C_32860	POLR2C	10974	6751.6	10974	6751.6	-0.70064	8.9124e+06	8.9023e+07	0.72757	0.23344	0.76656	0.46687	0.72094	False
BANF2_8590	BANF2	59001	94865	59001	94865	0.68513	6.4311e+08	2.4364e+09	0.72659	0.73559	0.26441	0.52881	0.7648	True
PRPF38B_47124	PRPF38B	25182	15497	25182	15497	-0.70036	4.6897e+07	4.5627e+08	0.72645	0.23378	0.76622	0.46756	0.72094	False
UBTF_54882	UBTF	1.0565e+05	64996	1.0565e+05	64996	-0.7008	8.2619e+08	7.665e+09	0.7255	0.23407	0.76593	0.46814	0.72094	False
HDAC3_45670	HDAC3	1.0493e+05	64712	1.0493e+05	64712	-0.69731	8.0875e+08	7.5632e+09	0.72314	0.2348	0.7652	0.46959	0.72157	False
C12orf40_24459	C12orf40	4800.9	2977.9	4800.9	2977.9	-0.68881	1.6616e+06	1.7505e+07	0.72083	0.23551	0.76449	0.47102	0.72197	False
PUF60_66567	PUF60	59081	36595	59081	36595	-0.69102	2.528e+08	2.4429e+09	0.71933	0.23597	0.76403	0.47194	0.72197	False
C10orf53_61434	C10orf53	8791.6	5473	8791.6	5473	-0.68369	5.5065e+06	5.7554e+07	0.71653	0.23683	0.76317	0.47366	0.72301	False
KRTAP13-1_31404	KRTAP13-1	52134	32535	52134	32535	-0.68019	1.9205e+08	1.9099e+09	0.71209	0.2382	0.7618	0.47641	0.7256	False
TPRX1_57754	TPRX1	52462	83672	52462	83672	0.67347	4.8704e+08	1.9336e+09	0.70975	0.72959	0.27041	0.54082	0.77287	True
RNASE11_63974	RNASE11	7917.8	12772	7917.8	12772	0.68971	1.178e+07	4.6842e+07	0.70921	0.72716	0.27284	0.54568	0.77503	True
SLC22A25_13477	SLC22A25	64677	40493	64677	40493	-0.67556	2.9242e+08	2.919e+09	0.70872	0.23925	0.76075	0.4785	0.72719	False
CRX_7230	CRX	89263	1.4157e+05	89263	1.4157e+05	0.66542	1.3682e+09	5.5022e+09	0.70523	0.72862	0.27138	0.54277	0.77395	True
FAM47C_63215	FAM47C	32137	51263	32137	51263	0.67364	1.8289e+08	7.3728e+08	0.70436	0.72712	0.27288	0.54577	0.77503	True
DEFB129_4556	DEFB129	37500	23664	37500	23664	-0.66417	9.5713e+07	9.9881e+08	0.70151	0.24149	0.75851	0.48299	0.73081	False
IL36B_33506	IL36B	39413	62491	39413	62491	0.66495	2.6629e+08	1.1016e+09	0.69532	0.72416	0.27584	0.55169	0.77707	True
C16orf78_51475	C16orf78	81601	1.2879e+05	81601	1.2879e+05	0.65836	1.1134e+09	4.6116e+09	0.69489	0.72487	0.27513	0.55027	0.77707	True
KCNK18_63626	KCNK18	1.0572e+05	1.665e+05	1.0572e+05	1.665e+05	0.65529	1.8472e+09	7.6752e+09	0.69378	0.72478	0.27522	0.55045	0.77707	True
ARIH1_35172	ARIH1	51889	33066	51889	33066	-0.65006	1.7715e+08	1.8923e+09	0.69145	0.24464	0.75536	0.48928	0.73711	False
CEACAM7_4031	CEACAM7	37734	24263	37734	24263	-0.63711	9.0739e+07	1.0111e+09	0.68289	0.24734	0.75266	0.49468	0.74073	False
THOC2_44610	THOC2	69979	44978	69979	44978	-0.63769	3.1252e+08	3.4084e+09	0.68255	0.24745	0.75255	0.49489	0.74073	False
CSHL1_151	CSHL1	15139	9791.7	15139	9791.7	-0.62859	1.4297e+07	1.6767e+08	0.6783	0.24879	0.75121	0.49758	0.741	False
PSKH2_58672	PSKH2	13142	8504.8	13142	8504.8	-0.62773	1.075e+07	1.2693e+08	0.67792	0.24891	0.75109	0.49782	0.741	False
TPH2_60215	TPH2	7452	4830.6	7452	4830.6	-0.62533	3.436e+06	4.1575e+07	0.67721	0.24914	0.75086	0.49827	0.741	False
SIGLECL1_16395	SIGLECL1	5500.8	3583	5500.8	3583	-0.6183	1.8388e+06	2.2879e+07	0.67292	0.2505	0.7495	0.501	0.74345	False
BANF2_8588	BANF2	34683	22727	34683	22727	-0.60978	7.1467e+07	8.5656e+08	0.66399	0.25335	0.74665	0.5067	0.74561	False
ACTRT1_33702	ACTRT1	1.2988e+05	2.0062e+05	1.2988e+05	2.0062e+05	0.62733	2.5024e+09	1.1507e+10	0.6595	0.71276	0.28724	0.57449	0.79543	True
NANOGNB_55669	NANOGNB	24483	16160	24483	16160	-0.59931	3.4634e+07	4.3169e+08	0.65718	0.25553	0.74447	0.51106	0.74561	False
CST8_13434	CST8	33617	52210	33617	52210	0.63513	1.7286e+08	8.0554e+08	0.65511	0.70949	0.29051	0.58103	0.8005	True
DMRTC2_65051	DMRTC2	20121	31176	20121	31176	0.6317	6.1105e+07	2.9345e+08	0.64534	0.70525	0.29475	0.58949	0.80544	True
GMPS_60548	GMPS	3501.8	2350	3501.8	2350	-0.57522	6.633e+05	9.4104e+06	0.64402	0.25978	0.74022	0.51956	0.75483	False
SPATA21_74015	SPATA21	1.1604e+05	1.7709e+05	1.1604e+05	1.7709e+05	0.60979	1.8632e+09	9.2199e+09	0.63574	0.70395	0.29605	0.5921	0.80544	True
RTP1_11475	RTP1	13191	20377	13191	20377	0.62739	2.5822e+07	1.2786e+08	0.63554	0.70108	0.29892	0.59783	0.80711	True
BANF2_8587	BANF2	80101	1.2231e+05	80101	1.2231e+05	0.61063	8.9073e+08	4.4462e+09	0.63298	0.70246	0.29754	0.59507	0.80544	True
TSPAN16_7202	TSPAN16	10422	16092	10422	16092	0.62662	1.6072e+07	8.0434e+07	0.63216	0.69952	0.30048	0.60096	0.80711	True
CLTC_65730	CLTC	20849	14150	20849	14150	-0.55916	2.2439e+07	3.147e+08	0.62907	0.26465	0.73535	0.5293	0.7648	False
CYP2A13_26622	CYP2A13	64199	43517	64199	43517	-0.56097	2.1388e+08	2.8767e+09	0.62841	0.26487	0.73513	0.52973	0.7648	False
CST9L_1699	CST9L	4361.1	6743.3	4361.1	6743.3	0.62865	2.8375e+06	1.4491e+07	0.6258	0.69598	0.30402	0.60804	0.81503	True
OGDH_27644	OGDH	6264.7	4279.3	6264.7	4279.3	-0.54975	1.9708e+06	2.955e+07	0.62482	0.26604	0.73396	0.53209	0.76589	False
SLC22A9_24192	SLC22A9	1.1732e+05	1.7796e+05	1.1732e+05	1.7796e+05	0.60107	1.8385e+09	9.4209e+09	0.62474	0.6999	0.3001	0.60019	0.80711	True
SCN10A_71865	SCN10A	36271	24717	36271	24717	-0.55333	6.6755e+07	9.3546e+08	0.62389	0.26635	0.73365	0.5327	0.76589	False
TTI1_75616	TTI1	17611	12059	17611	12059	-0.54635	1.5414e+07	2.2578e+08	0.62025	0.26755	0.73245	0.5351	0.76775	False
COX7B2_9841	COX7B2	37972	57592	37972	57592	0.60091	1.9247e+08	1.0237e+09	0.6132	0.69414	0.30586	0.61171	0.81837	True
SPRR4_43	SPRR4	65476	45108	65476	45108	-0.53756	2.0742e+08	2.9904e+09	0.61145	0.27045	0.72955	0.5409	0.77287	False
MEPE_2170	MEPE	27261	41146	27261	41146	0.59387	9.6389e+07	5.3338e+08	0.60119	0.68918	0.31082	0.62164	0.8237	True
POLR1A_22179	POLR1A	568.86	402.03	568.86	402.03	-0.49972	13916	2.6391e+05	0.5961	0.27556	0.72444	0.55111	0.77707	False
KRT74_168	KRT74	81219	1.2146e+05	81219	1.2146e+05	0.58054	8.0952e+08	4.5692e+09	0.59526	0.6884	0.3116	0.62319	0.82418	True
PTPN23_67351	PTPN23	39680	27850	39680	27850	-0.51071	6.9971e+07	1.1163e+09	0.5928	0.27666	0.72334	0.55332	0.77779	False
DNM2_64939	DNM2	51305	76713	51305	76713	0.58037	3.2279e+08	1.8506e+09	0.59063	0.68604	0.31396	0.62793	0.82726	True
POLR2H_14571	POLR2H	10165	7178.5	10165	7178.5	-0.50177	4.459e+06	7.6575e+07	0.58926	0.27784	0.72216	0.55569	0.77954	False
IFNA6_59241	IFNA6	99516	1.48e+05	99516	1.48e+05	0.57256	1.1752e+09	6.8145e+09	0.58729	0.68566	0.31434	0.62868	0.82726	True
MT1B_26666	MT1B	1.0345e+05	73416	1.0345e+05	73416	-0.49476	4.5103e+08	7.3547e+09	0.57911	0.28126	0.71874	0.56251	0.78752	False
KRT2_56180	KRT2	50201	35826	50201	35826	-0.48668	1.0331e+08	1.7731e+09	0.57458	0.28279	0.71721	0.56558	0.79021	False
CSHL1_149	CSHL1	20566	14796	20566	14796	-0.475	1.6645e+07	3.0635e+08	0.56793	0.28504	0.71496	0.57008	0.79491	False
SLC22A25_13475	SLC22A25	14394	10384	14394	10384	-0.47101	8.0383e+06	1.5182e+08	0.56584	0.28575	0.71425	0.5715	0.79528	False
MBL2_67331	MBL2	1.0401e+05	74943	1.0401e+05	74943	-0.47288	4.2252e+08	7.4336e+09	0.56272	0.28681	0.71319	0.57363	0.79543	False
MRPL18_22544	MRPL18	58209	42070	58209	42070	-0.46843	1.3023e+08	2.3725e+09	0.56063	0.28753	0.71247	0.57505	0.79543	False
KRT84_35485	KRT84	87498	1.2815e+05	87498	1.2815e+05	0.55051	8.263e+08	5.2901e+09	0.55892	0.67464	0.32536	0.65071	0.85084	True
MAGEC3_62237	MAGEC3	26133	18960	26133	18960	-0.46291	2.5728e+07	4.908e+08	0.55836	0.2883	0.7117	0.5766	0.79598	False
DEFB123_61787	DEFB123	33080	48544	33080	48544	0.55334	1.1957e+08	7.8041e+08	0.55357	0.67121	0.32879	0.65759	0.85499	True
TMPRSS11F_11764	TMPRSS11F	24659	36177	24659	36177	0.55289	6.6321e+07	4.3784e+08	0.5504	0.66956	0.33044	0.66089	0.85607	True
F13B_21475	F13B	47938	35066	47938	35066	-0.45109	8.2847e+07	1.6193e+09	0.54803	0.29184	0.70816	0.58367	0.80255	False
COX15_1784	COX15	9031.9	13300	9031.9	13300	0.55829	9.1089e+06	6.0691e+07	0.54788	0.66712	0.33288	0.66577	0.85758	True
TONSL_32399	TONSL	67736	98696	67736	98696	0.54306	4.7926e+08	3.1969e+09	0.54757	0.66989	0.33011	0.66021	0.85607	True
NUDCD3_38091	NUDCD3	26770	19644	26770	19644	-0.44655	2.5394e+07	5.1463e+08	0.54603	0.29252	0.70748	0.58504	0.80284	False
TPH2_60214	TPH2	30467	44513	30467	44513	0.547	9.8658e+07	6.6376e+08	0.54522	0.66784	0.33216	0.66432	0.85758	True
CST8_13432	CST8	61849	45475	61849	45475	-0.44366	1.3405e+08	2.6732e+09	0.54179	0.29398	0.70602	0.58796	0.80525	False
YARS2_7518	YARS2	1.023e+05	75689	1.023e+05	75689	-0.43458	3.5396e+08	7.1942e+09	0.53367	0.29678	0.70322	0.59357	0.80544	False
CD200R1L_60526	CD200R1L	22565	16773	22565	16773	-0.42787	1.6769e+07	3.6768e+08	0.53236	0.29724	0.70276	0.59447	0.80544	False
MMP21_13303	MMP21	54779	40636	54779	40636	-0.43084	1.0001e+08	2.1052e+09	0.53233	0.29725	0.70275	0.5945	0.80544	False
PTPN23_67350	PTPN23	4048	3040.1	4048	3040.1	-0.41298	5.0795e+05	1.2515e+07	0.52613	0.2994	0.7006	0.5988	0.80711	False
MAGEC3_62236	MAGEC3	3907.8	5703	3907.8	5703	0.54524	1.6113e+06	1.1677e+07	0.52534	0.65697	0.34303	0.68606	0.87405	True
KRTAP10-8_52260	KRTAP10-8	56182	80099	56182	80099	0.51168	2.8602e+08	2.2127e+09	0.50846	0.65427	0.34573	0.69145	0.87584	True
KRT38_62433	KRT38	77332	1.1007e+05	77332	1.1007e+05	0.50924	5.3579e+08	4.1489e+09	0.50821	0.65465	0.34535	0.69071	0.87584	True
DAZL_3133	DAZL	1030.3	1498.3	1030.3	1498.3	0.5398	1.095e+05	8.4837e+05	0.50808	0.64795	0.35205	0.70409	0.87592	True
