sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
UBTF_105872	UBTF	18640	1675.9	18640	1675.9	-3.4746	1.4388e+08	2.2821e+08	1.9634	0.024802	0.9752	0.049605	0.18633	False
NUDC_65852	NUDC	36309	3308.3	36309	3308.3	-3.4558	5.4453e+08	8.416e+08	1.9613	0.02492	0.97508	0.04984	0.18633	False
TAS2R16_96985	TAS2R16	28827	74073	28827	74073	1.3615	1.0236e+09	5.3574e+08	1.9548	0.97168	0.028317	0.056635	0.19799	True
HNRNPK_43486	HNRNPK	10994	1002.4	10994	1002.4	-3.4538	4.9912e+07	8.1203e+07	1.9539	0.025355	0.97464	0.050711	0.18806	False
DHX37_26229	DHX37	9540.3	870.61	9540.3	870.61	-3.4524	3.7581e+07	6.1526e+07	1.9527	0.025425	0.97458	0.050849	0.18806	False
DIS3_26382	DIS3	934.26	83.434	934.26	83.434	-3.4695	3.6195e+05	6.5248e+05	1.9508	0.025541	0.97446	0.051083	0.18806	False
ZNF679_113370	ZNF679	3668.1	332.53	3668.1	332.53	-3.4596	5.5631e+06	9.477e+06	1.9506	0.025549	0.97445	0.051099	0.18806	False
CCT5_16135	CCT5	27517	2568.3	27517	2568.3	-3.4209	3.1122e+08	4.8914e+08	1.9486	0.025671	0.97433	0.051342	0.18806	False
RBM46_81272	RBM46	1209.1	3234.6	1209.1	3234.6	1.4188	2.0512e+06	1.0806e+06	1.9484	0.97074	0.029263	0.058526	0.20127	True
GRWD1_40590	GRWD1	3045.3	276.9	3045.3	276.9	-3.4544	3.8319e+06	6.5846e+06	1.9483	0.025689	0.97431	0.051378	0.18806	False
OC90_66483	OC90	6200.2	570.73	6200.2	570.73	-3.4391	1.5845e+07	2.6472e+07	1.9464	0.025802	0.9742	0.051604	0.18806	False
KANSL3_47958	KANSL3	34258	87565	34258	87565	1.3539	1.4208e+09	7.5107e+08	1.9451	0.97106	0.028937	0.057873	0.20025	True
KIF2B_49619	KIF2B	1224.9	3272	1224.9	3272	1.4168	2.0954e+06	1.1084e+06	1.9445	0.97047	0.02953	0.05906	0.20127	True
TSPO2_104246	TSPO2	20454	52562	20454	52562	1.3616	5.1546e+08	2.7372e+08	1.9407	0.97068	0.029319	0.058637	0.20127	True
NPHS2_64893	NPHS2	5506.7	14387	5506.7	14387	1.3853	3.9428e+07	2.0988e+07	1.9383	0.9703	0.029697	0.059394	0.20127	True
POU4F3_75692	POU4F3	10823	1042.3	10823	1042.3	-3.375	4.7834e+07	7.8761e+07	1.9287	0.026883	0.97312	0.053766	0.19352	False
FTSJ3_36179	FTSJ3	6225.9	598.55	6225.9	598.55	-3.3766	1.5834e+07	2.6687e+07	1.9265	0.027023	0.97298	0.054045	0.19365	False
TRIML1_103547	TRIML1	34979	88851	34979	88851	1.3449	1.4511e+09	7.8231e+08	1.9261	0.96976	0.030239	0.060477	0.20331	True
NEUROG1_63421	NEUROG1	5702.7	548.97	5702.7	548.97	-3.3745	1.3281e+07	2.2475e+07	1.9254	0.02709	0.97291	0.05418	0.19365	False
TXNDC8_105169	TXNDC8	13.287	0	13.287	0	-3.8367	88.276	171.36	1.9224	0.027276	0.97272	0.054551	0.19391	False
OGT_66668	OGT	29112	2885.1	29112	2885.1	-3.3344	3.4391e+08	5.4615e+08	1.9212	0.027354	0.97265	0.054707	0.19393	False
CST8_22909	CST8	33926	85880	33926	85880	1.3399	1.3496e+09	7.3688e+08	1.9139	0.9689	0.031103	0.062206	0.20698	True
IL1F10_45922	IL1F10	15604	39862	15604	39862	1.353	2.9422e+08	1.6116e+08	1.9108	0.96854	0.03146	0.062919	0.20723	True
ERCC3_30714	ERCC3	16622	1684.4	16622	1684.4	-3.302	1.1156e+08	1.8237e+08	1.9075	0.028231	0.97177	0.056462	0.19799	False
NUDC_65848	NUDC	23561	2400.2	23561	2400.2	-3.2946	2.2389e+08	3.6099e+08	1.907	0.028258	0.97174	0.056516	0.19799	False
UXT_107270	UXT	2091.1	207.98	2091.1	207.98	-3.3235	1.773e+06	3.1556e+06	1.9051	0.028382	0.97162	0.056764	0.19799	False
TBR1_97501	TBR1	18253	46416	18253	46416	1.3465	3.9658e+08	2.1903e+08	1.9029	0.968	0.032004	0.064008	0.20976	True
POLR2A_75249	POLR2A	12547	1284.2	12547	1284.2	-3.2875	6.343e+07	1.0518e+08	1.9012	0.028638	0.97136	0.057275	0.19924	False
NUF2_66004	NUF2	653.57	65.296	653.57	65.296	-3.3036	1.7303e+05	3.2442e+05	1.8976	0.028875	0.97113	0.057749	0.20025	False
TONSL_102273	TONSL	34789	3692.8	34789	3692.8	-3.2355	4.835e+08	7.7404e+08	1.89	0.029378	0.97062	0.058756	0.20127	False
PRSS38_78018	PRSS38	34035	85440	34035	85440	1.3278	1.3212e+09	7.4155e+08	1.8877	0.96698	0.033024	0.066047	0.21181	True
TTI1_104661	TTI1	1434.2	147.52	1434.2	147.52	-3.2725	8.2777e+05	1.509e+06	1.8876	0.029539	0.97046	0.059079	0.20127	False
RPL27A_84009	RPL27A	25582	2724.3	25582	2724.3	-3.2307	2.6124e+08	4.2409e+08	1.8866	0.029606	0.97039	0.059212	0.20127	False
RPL27A_84012	RPL27A	7842.8	825.87	7842.8	825.87	-3.2458	2.4619e+07	4.1931e+07	1.8852	0.029703	0.9703	0.059406	0.20127	False
RPS2_84360	RPS2	18488	1979.4	18488	1979.4	-3.2227	1.3626e+08	2.2459e+08	1.8821	0.029909	0.97009	0.059818	0.20214	False
NPHS2_64892	NPHS2	24386	61329	24386	61329	1.3305	6.8236e+08	3.8616e+08	1.8799	0.96633	0.033673	0.067345	0.21422	True
RPS2_84356	RPS2	18942	2041.1	18942	2041.1	-3.2135	1.4282e+08	2.3551e+08	1.8792	0.030106	0.96989	0.060213	0.20295	False
KCNA10_48118	KCNA10	51627	1.2843e+05	51627	1.2843e+05	1.3148	2.9494e+09	1.6761e+09	1.876	0.96617	0.033832	0.067664	0.21471	True
NUP93_66170	NUP93	15580	1689.2	15580	1689.2	-3.2045	9.6479e+07	1.6068e+08	1.8752	0.030385	0.96962	0.06077	0.20354	False
TMPRSS12_101552	TMPRSS12	244.15	25.393	244.15	25.393	-3.2155	23928	47369	1.8745	0.030429	0.96957	0.060858	0.20354	False
DDX21_25232	DDX21	31355	3498.2	31355	3498.2	-3.1637	3.8801e+08	6.3158e+08	1.8656	0.031046	0.96895	0.062092	0.20698	False
POLR2A_75246	POLR2A	23412	2630	23412	2630	-3.1537	2.1595e+08	3.5655e+08	1.8606	0.031401	0.9686	0.062803	0.20723	False
NAA10_61833	NAA10	22347	2509.1	22347	2509.1	-3.1543	1.9677e+08	3.2548e+08	1.8605	0.031404	0.9686	0.062808	0.20723	False
NUP155_66064	NUP155	1012.3	110.04	1012.3	110.04	-3.19	4.0706e+05	7.6337e+05	1.8599	0.031448	0.96855	0.062896	0.20723	False
DDX21_25231	DDX21	8163.4	920.19	8163.4	920.19	-3.1478	2.6232e+07	4.5351e+07	1.8529	0.031945	0.96805	0.06389	0.20976	False
TBL3_97475	TBL3	13331	1528.4	13331	1528.4	-3.1239	6.9654e+07	1.1843e+08	1.8475	0.032338	0.96766	0.064675	0.21102	False
TCP1_97903	TCP1	28230	3269.6	28230	3269.6	-3.1097	3.1152e+08	5.1427e+08	1.847	0.032377	0.96762	0.064754	0.21102	False
VN1R2_107705	VN1R2	15291	1761.8	15291	1761.8	-3.1169	9.1522e+07	1.5489e+08	1.8459	0.032454	0.96755	0.064908	0.21102	False
USP5_107074	USP5	8979.7	1030.2	8979.7	1030.2	-3.1225	3.1597e+07	5.465e+07	1.845	0.032521	0.96748	0.065043	0.21102	False
KRT82_50944	KRT82	23335	2718.2	23335	2718.2	-3.1013	2.1252e+08	3.5425e+08	1.843	0.032663	0.96734	0.065326	0.21141	False
EIF4A3_29485	EIF4A3	8405	972.18	8405	972.18	-3.1106	2.7624e+07	4.8015e+07	1.8407	0.032835	0.96716	0.065671	0.21181	False
DDX41_25310	DDX41	25625	3010.9	25625	3010.9	-3.0889	2.5571e+08	4.2549e+08	1.8394	0.032929	0.96707	0.065857	0.21181	False
RFX6_82089	RFX6	35710	4227.3	35710	4227.3	-3.0782	4.9559e+08	8.1465e+08	1.8378	0.033049	0.96695	0.066099	0.21181	False
TONSL_102277	TONSL	13323	1569.5	13323	1569.5	-3.0847	6.9072e+07	1.1828e+08	1.8343	0.033303	0.9667	0.066606	0.21287	False
NOP56_64601	NOP56	21752	2582.8	21752	2582.8	-3.0736	1.8373e+08	3.0875e+08	1.8333	0.033379	0.96662	0.066758	0.21287	False
GLRA2_38445	GLRA2	5015.1	12655	5015.1	12655	1.3352	2.9186e+07	1.7478e+07	1.8275	0.96179	0.038213	0.076426	0.22905	True
PTPN23_79036	PTPN23	18233	2197.1	18233	2197.1	-3.0523	1.2857e+08	2.1857e+08	1.8251	0.033996	0.966	0.067992	0.21522	False
IZUMO2_47639	IZUMO2	30289	74528	30289	74528	1.299	9.7854e+08	5.9023e+08	1.8209	0.96161	0.038387	0.076774	0.22905	True
TTI1_104664	TTI1	24835	3031.4	24835	3031.4	-3.0339	2.3769e+08	4.0018e+08	1.8206	0.034337	0.96566	0.068674	0.21676	False
RPS5_84462	RPS5	8717.3	1053.2	8717.3	1053.2	-3.0479	2.9369e+07	5.1568e+07	1.8197	0.034405	0.96559	0.068811	0.21676	False
DLST_26578	DLST	21625	53413	21625	53413	1.3045	5.0524e+08	3.0523e+08	1.8195	0.96142	0.038579	0.077159	0.22919	True
DSPP_27953	DSPP	2245.5	5702.5	2245.5	5702.5	1.3441	5.9753e+06	3.6278e+06	1.815	0.96053	0.039468	0.078936	0.23287	True
COPB1_21356	COPB1	18017	2218.9	18017	2218.9	-3.0209	1.2479e+08	2.1353e+08	1.8143	0.034816	0.96518	0.069631	0.21882	False
GPR148_39675	GPR148	15096	37384	15096	37384	1.3082	2.4838e+08	1.5105e+08	1.8135	0.96083	0.039173	0.078347	0.23166	True
TBL3_97477	TBL3	1136.1	136.64	1136.1	136.64	-3.0464	4.9942e+05	9.5653e+05	1.8117	0.035014	0.96499	0.070027	0.21947	False
SAMM50_85600	SAMM50	32896	4111.2	32896	4111.2	-3	4.1428e+08	6.9374e+08	1.8106	0.035101	0.9649	0.070202	0.21947	False
CLTC_20253	CLTC	18283	2273.3	18283	2273.3	-3.0071	1.2816e+08	2.1976e+08	1.8097	0.035172	0.96483	0.070345	0.21947	False
NAA10_61837	NAA10	23418	2938.3	23418	2938.3	-2.9941	2.0971e+08	3.5672e+08	1.8066	0.035411	0.96459	0.070821	0.22043	False
INSL5_46608	INSL5	7511.5	18682	7511.5	18682	1.3144	6.2389e+07	3.8534e+07	1.7995	0.95944	0.04056	0.08112	0.23716	True
USP5_107073	USP5	18882	2413.5	18882	2413.5	-2.9673	1.3561e+08	2.3406e+08	1.7962	0.036234	0.96377	0.072468	0.225	False
ARL2_6099	ARL2	3651.5	459.49	3651.5	459.49	-2.9876	5.0945e+06	9.3933e+06	1.7951	0.036318	0.96368	0.072636	0.225	False
DCTN5_24989	DCTN5	8790.4	1120.9	8790.4	1120.9	-2.9701	2.941e+07	5.2418e+07	1.7931	0.036479	0.96352	0.072958	0.22523	False
HNRNPU_43515	HNRNPU	15161	1950.4	15161	1950.4	-2.9578	8.7257e+07	1.5232e+08	1.7917	0.03659	0.96341	0.073181	0.22523	False
IMP3_46292	IMP3	10862	1393	10862	1393	-2.9621	4.4827e+07	7.9306e+07	1.7914	0.036615	0.96339	0.07323	0.22523	False
TXNDC8_105170	TXNDC8	18538	45394	18538	45394	1.2919	3.6061e+08	2.2579e+08	1.7872	0.95855	0.041454	0.082908	0.23997	True
NUP93_66171	NUP93	20511	2677.1	20511	2677.1	-2.9372	1.5903e+08	2.7522e+08	1.7862	0.037032	0.96297	0.074064	0.22697	False
PROP1_77483	PROP1	25781	3377.2	25781	3377.2	-2.932	2.5096e+08	4.3055e+08	1.7857	0.037073	0.96293	0.074146	0.22697	False
MT1B_60382	MT1B	44027	5824.6	44027	5824.6	-2.9179	7.2969e+08	1.2272e+09	1.784	0.037214	0.96279	0.074427	0.2273	False
DHX8_26254	DHX8	1575.4	201.93	1575.4	201.93	-2.9575	9.4317e+05	1.8132e+06	1.7819	0.037381	0.96262	0.074763	0.22779	False
RPL19_83953	RPL19	5907.9	773.88	5907.9	773.88	-2.9308	1.3179e+07	2.4084e+07	1.7776	0.037735	0.96226	0.07547	0.22905	False
DDX41_25308	DDX41	1716.5	222.49	1716.5	222.49	-2.9421	1.1161e+06	2.1448e+06	1.7768	0.037801	0.9622	0.075603	0.22905	False
KRT28_50756	KRT28	891.91	2262.4	891.91	2262.4	1.3419	9.391e+05	5.9589e+05	1.7754	0.95672	0.043284	0.086568	0.24537	True
GPRC6A_40081	GPRC6A	3467.1	8636	3467.1	8636	1.3164	1.3358e+07	8.4876e+06	1.7742	0.95695	0.043054	0.086107	0.2446	True
BUD31_10202	BUD31	273.22	35.066	273.22	35.066	-2.9266	28358	59003	1.7737	0.038059	0.96194	0.076117	0.22905	False
TRIML1_103548	TRIML1	26698	64781	26698	64781	1.2788	7.2514e+08	4.6106e+08	1.7736	0.95738	0.042623	0.085245	0.24306	True
ECD_28628	ECD	10697	1426.8	10697	1426.8	-2.9055	4.2969e+07	7.6973e+07	1.7717	0.038225	0.96177	0.07645	0.22905	False
CCT5_16139	CCT5	38314	5191	38314	5191	-2.8835	5.4856e+08	9.3495e+08	1.7711	0.038271	0.96173	0.076542	0.22905	False
TRHR_103069	TRHR	1028.1	2598.5	1028.1	2598.5	1.3369	1.2331e+06	7.8682e+05	1.7704	0.95629	0.043713	0.087426	0.24681	True
UXT_107268	UXT	335.5	43.531	335.5	43.531	-2.9178	42624	88120	1.7691	0.038436	0.96156	0.076871	0.22905	False
KRTAP10-8_51066	KRTAP10-8	43418	5915.3	43418	5915.3	-2.8755	7.0322e+08	1.1942e+09	1.7691	0.038442	0.96156	0.076884	0.22905	False
OPALIN_66833	OPALIN	565.54	73.76	565.54	73.76	-2.9218	1.2092e+05	2.4449e+05	1.7687	0.038468	0.96153	0.076937	0.22905	False
DEFB118_25581	DEFB118	11863	28967	11863	28967	1.2879	1.4628e+08	9.4248e+07	1.7618	0.95608	0.043917	0.087835	0.24681	True
DHX15_26172	DHX15	28867	3978.2	28867	3978.2	-2.8589	3.0974e+08	5.3722e+08	1.7608	0.039137	0.96086	0.078274	0.23166	False
GPR101_39580	GPR101	41516	99696	41516	99696	1.2638	1.6924e+09	1.094e+09	1.759	0.95612	0.043885	0.087769	0.24681	True
CCDC172_15098	CCDC172	4569.2	11278	4569.2	11278	1.3033	2.2505e+07	1.4566e+07	1.7578	0.95546	0.044538	0.089076	0.24922	True
RPL11_83894	RPL11	8870.9	1222.5	8870.9	1222.5	-2.8583	2.9249e+07	5.3362e+07	1.7542	0.0397	0.9603	0.079401	0.23371	False
RBMXL2_81355	RBMXL2	32938	79064	32938	79064	1.2632	1.0638e+09	6.9549e+08	1.749	0.9551	0.044895	0.089791	0.25068	True
NUF2_66005	NUF2	14247	2003.6	14247	2003.6	-2.8294	7.4954e+07	1.3488e+08	1.7464	0.040369	0.95963	0.080738	0.2371	False
BYSL_10211	BYSL	4902.2	683.19	4902.2	683.19	-2.8413	8.8999e+06	1.6716e+07	1.7454	0.040458	0.95954	0.080917	0.2371	False
RPS2_84357	RPS2	2682.4	373.64	2682.4	373.64	-2.8405	2.6651e+06	5.1368e+06	1.7427	0.040694	0.95931	0.081389	0.23741	False
KRTAP4-4_51350	KRTAP4-4	12835	31088	12835	31088	1.2762	1.6659e+08	1.0995e+08	1.7408	0.95407	0.045933	0.091865	0.25536	True
CCDC83_15518	CCDC83	25179	60422	25179	60422	1.2628	6.2101e+08	4.1112e+08	1.7381	0.95397	0.046027	0.092054	0.25536	True
MC5R_56871	MC5R	38511	91851	38511	91851	1.254	1.4226e+09	9.4437e+08	1.7357	0.95384	0.046156	0.092311	0.25553	True
ZNF679_113371	ZNF679	330.52	45.949	330.52	45.949	-2.8199	40491	85582	1.7345	0.041416	0.95858	0.082832	0.23997	False
TAS2R1_96962	TAS2R1	6100.5	14884	6100.5	14884	1.2866	3.8573e+07	2.5645e+07	1.7344	0.95324	0.046761	0.093522	0.2563	True
SSU72_94603	SSU72	14626	2110	14626	2110	-2.7926	7.8324e+07	1.4198e+08	1.7335	0.041505	0.95849	0.08301	0.23997	False
RNF17_83284	RNF17	2680.7	6607	2680.7	6607	1.3011	7.7078e+06	5.1306e+06	1.7334	0.95292	0.047083	0.094167	0.2563	True
DCTN5_24990	DCTN5	26522	3853.7	26522	3853.7	-2.7826	2.5693e+08	4.5513e+08	1.7332	0.041532	0.95847	0.083065	0.23997	False
UPF1_106456	UPF1	431.01	60.459	431.01	60.459	-2.8134	68652	1.4376e+05	1.731	0.041724	0.95828	0.083448	0.23997	False
KRT82_50942	KRT82	23181	3377.2	23181	3377.2	-2.7787	1.961e+08	3.497e+08	1.731	0.041725	0.95828	0.083449	0.23997	False
GPR101_39581	GPR101	23532	3432.9	23532	3432.9	-2.7768	2.0198e+08	3.6012e+08	1.7304	0.041778	0.95822	0.083557	0.23997	False
SAP18_85617	SAP18	18996	2782.3	18996	2782.3	-2.7709	1.3144e+08	2.3683e+08	1.7271	0.042074	0.95793	0.084148	0.24114	False
NPHS2_64890	NPHS2	391.14	55.622	391.14	55.622	-2.7919	56287	1.1893e+05	1.7237	0.042383	0.95762	0.084766	0.24238	False
ANKRD30A_4246	ANKRD30A	4190.5	10224	4190.5	10224	1.2865	1.82e+07	1.2298e+07	1.7204	0.95172	0.048281	0.096562	0.25956	True
ERCC3_30713	ERCC3	15199	2250.3	15199	2250.3	-2.7552	8.3834e+07	1.5307e+08	1.7203	0.04269	0.95731	0.085379	0.24306	False
CHRNB3_19122	CHRNB3	17151	41000	17151	41000	1.2573	2.8439e+08	1.939e+08	1.7127	0.95131	0.048692	0.097383	0.25961	True
CCT6A_16143	CCT6A	1128.6	166.87	1128.6	166.87	-2.7504	4.6245e+05	9.4426e+05	1.7082	0.043801	0.9562	0.087602	0.24681	False
MC5R_56874	MC5R	20036	3084.6	20036	3084.6	-2.699	1.4367e+08	2.6286e+08	1.7014	0.044432	0.95557	0.088863	0.24916	False
IZUMO2_47635	IZUMO2	7208.3	17326	7208.3	17326	1.2651	5.1187e+07	3.555e+07	1.697	0.94942	0.050582	0.10116	0.26358	True
FCRL4_34346	FCRL4	19215	45601	19215	45601	1.2468	3.481e+08	2.4221e+08	1.6954	0.94952	0.050475	0.10095	0.26358	True
PAX4_70648	PAX4	30838	4853.7	30838	4853.7	-2.6673	3.376e+08	6.1134e+08	1.6923	0.045298	0.9547	0.090597	0.25239	False
MORC1_59084	MORC1	11216	26765	11216	26765	1.2547	1.2089e+08	8.4452e+07	1.692	0.94901	0.050989	0.10198	0.26358	True
TRHR_103070	TRHR	617.03	1527.2	617.03	1527.2	1.3061	4.142e+05	2.899e+05	1.6904	0.94798	0.052022	0.10404	0.26698	True
IL36B_46134	IL36B	51846	1.2131e+05	51846	1.2131e+05	1.2264	2.4128e+09	1.69e+09	1.6898	0.9492	0.050799	0.1016	0.26358	True
TMPRSS12_101549	TMPRSS12	72029	1.6774e+05	72029	1.6774e+05	1.2196	4.5806e+09	3.2163e+09	1.6877	0.94907	0.050931	0.10186	0.26358	True
RFX6_82084	RFX6	17927	42393	17927	42393	1.2416	2.9929e+08	2.1145e+08	1.6825	0.94812	0.051883	0.10377	0.26698	True
FSCB_36031	FSCB	1482.4	3616.7	1482.4	3616.7	1.2862	2.2776e+06	1.6097e+06	1.6822	0.94735	0.052652	0.1053	0.26915	True
TBL3_97478	TBL3	10677	1698.9	10677	1698.9	-2.6511	4.0305e+07	7.6693e+07	1.6806	0.046419	0.95358	0.092838	0.2563	False
TFAP2D_98526	TFAP2D	26722	62834	26722	62834	1.2335	6.5202e+08	4.6187e+08	1.6803	0.94799	0.052008	0.10402	0.26698	True
TUBG1_104922	TUBG1	19791	3177.7	19791	3177.7	-2.6384	1.3799e+08	2.5661e+08	1.6791	0.046563	0.95344	0.093126	0.2563	False
PUF60_79275	PUF60	31809	5151.1	31809	5151.1	-2.6262	3.5532e+08	6.4958e+08	1.6773	0.046743	0.95326	0.093485	0.2563	False
HNRNPK_43484	HNRNPK	1899.3	299.88	1899.3	299.88	-2.6589	1.279e+06	2.6141e+06	1.6763	0.046844	0.95316	0.093687	0.2563	False
PRSS38_78019	PRSS38	29126	4736.4	29126	4736.4	-2.6202	2.9742e+08	5.4667e+08	1.6745	0.047011	0.95299	0.094023	0.2563	False
CABP5_13446	CABP5	15733	2545.3	15733	2545.3	-2.6274	8.6957e+07	1.6377e+08	1.6739	0.04708	0.95292	0.094159	0.2563	False
LSG1_54767	LSG1	5908.7	950.42	5908.7	950.42	-2.6349	1.2292e+07	2.4091e+07	1.6718	0.047279	0.95272	0.094558	0.25683	False
TBL3_97476	TBL3	43197	7110	43197	7110	-2.6028	6.5113e+08	1.1824e+09	1.6704	0.047423	0.95258	0.094846	0.25707	False
CDX4_17544	CDX4	1209.1	2943.2	1209.1	2943.2	1.2827	1.5034e+06	1.0806e+06	1.6681	0.94571	0.054293	0.10859	0.27487	True
DHX37_26226	DHX37	924.3	147.52	924.3	147.52	-2.6393	3.0169e+05	6.3894e+05	1.6674	0.047713	0.95229	0.095427	0.25811	False
INSL6_46611	INSL6	9428.2	22340	9428.2	22340	1.2445	8.3353e+07	6.0119e+07	1.6652	0.94602	0.053981	0.10796	0.27487	True
HNRNPU_43514	HNRNPU	17213	2838	17213	2838	-2.6001	1.0332e+08	1.9528e+08	1.6642	0.048034	0.95197	0.096067	0.2593	False
GRWD1_40589	GRWD1	8377.6	1377.3	8377.6	1377.3	-2.6039	2.4503e+07	4.7709e+07	1.662	0.04826	0.95174	0.096519	0.25956	False
RPL27A_84013	RPL27A	32835	5492.1	32835	5492.1	-2.5796	3.7383e+08	6.9124e+08	1.6601	0.048446	0.95155	0.096891	0.25961	False
COPS3_21402	COPS3	8632.6	1429.3	8632.6	1429.3	-2.5937	2.5944e+07	5.0592e+07	1.6583	0.048625	0.95137	0.097251	0.25961	False
NUP155_66067	NUP155	47143	7946.7	47143	7946.7	-2.5685	7.6818e+08	1.403e+09	1.658	0.048655	0.95134	0.09731	0.25961	False
USP5_107077	USP5	34060	5741.2	34060	5741.2	-2.5685	4.0098e+08	7.4261e+08	1.6561	0.048846	0.95115	0.097691	0.25961	False
BUD31_10197	BUD31	2207.3	362.75	2207.3	362.75	-2.6019	1.7013e+06	3.508e+06	1.6557	0.048888	0.95111	0.097776	0.25961	False
SLITRK1_91313	SLITRK1	12375	29120	12375	29120	1.2345	1.402e+08	1.0237e+08	1.655	0.94495	0.055051	0.1101	0.27798	True
CATSPER4_14479	CATSPER4	614.54	100.36	614.54	100.36	-2.6023	1.3219e+05	2.8762e+05	1.6536	0.049105	0.95089	0.098211	0.26001	False
FTSJ3_36183	FTSJ3	9640.7	1616.7	9640.7	1616.7	-2.5754	3.2193e+07	6.2801e+07	1.652	0.049263	0.95074	0.098527	0.26001	False
TUBG1_104919	TUBG1	27026	4579.2	27026	4579.2	-2.5609	2.5194e+08	4.7221e+08	1.652	0.049264	0.95074	0.098529	0.26001	False
POLR1A_75219	POLR1A	18289	3107.6	18289	3107.6	-2.5567	1.1524e+08	2.1989e+08	1.6483	0.049643	0.95036	0.099286	0.26148	False
COX15_21589	COX15	52148	1.2023e+05	52148	1.2023e+05	1.2051	2.3177e+09	1.7093e+09	1.6468	0.94444	0.055559	0.11112	0.27962	True
SAP18_85621	SAP18	7438.4	1260	7438.4	1260	-2.5607	1.9086e+07	3.7804e+07	1.6453	0.049955	0.95005	0.099909	0.26215	False
NAA10_61838	NAA10	13953	2378.5	13953	2378.5	-2.552	6.6988e+07	1.2948e+08	1.6451	0.049971	0.95003	0.099942	0.26215	False
KRTAP10-8_51065	KRTAP10-8	34353	79438	34353	79438	1.2094	1.0164e+09	7.5513e+08	1.6407	0.94361	0.056386	0.11277	0.28215	True
SLC2A2_89990	SLC2A2	1027.3	2481.2	1027.3	2481.2	1.2714	1.057e+06	7.8558e+05	1.6404	0.94245	0.057548	0.1151	0.28263	True
ENTHD1_30231	ENTHD1	1953.2	4675.9	1953.2	4675.9	1.259	3.7065e+06	2.7614e+06	1.6384	0.94243	0.057568	0.11514	0.28263	True
TRAPPC1_102894	TRAPPC1	123.74	20.556	123.74	20.556	-2.5327	5323.2	12585	1.6383	0.050677	0.94932	0.10135	0.26358	False
RPS4X_84442	RPS4X	8062.9	1386.9	8062.9	1386.9	-2.5385	2.2284e+07	4.4264e+07	1.6374	0.050777	0.94922	0.10155	0.26358	False
NUP155_66069	NUP155	4883.9	840.38	4883.9	840.38	-2.5375	8.175e+06	1.6595e+07	1.6347	0.051054	0.94895	0.10211	0.26358	False
IZUMO2_47640	IZUMO2	19046	44191	19046	44191	1.2142	3.1614e+08	2.3805e+08	1.6298	0.94214	0.057855	0.11571	0.2835	True
PRPF38B_77577	PRPF38B	2337.7	409.91	2337.7	409.91	-2.5088	1.8582e+06	3.9249e+06	1.6211	0.052502	0.9475	0.105	0.26892	False
SF3B2_87639	SF3B2	9257.9	1654.2	9257.9	1654.2	-2.4839	2.8908e+07	5.8013e+07	1.6173	0.052905	0.9471	0.10581	0.26992	False
TAS2R1_96961	TAS2R1	17267	39926	17267	39926	1.2093	2.5672e+08	1.9648e+08	1.6165	0.94053	0.059472	0.11894	0.2871	True
GRM6_40530	GRM6	37915	86706	37915	86706	1.1933	1.1903e+09	9.1601e+08	1.6121	0.94024	0.059756	0.11951	0.28794	True
KRTAP10-4_51040	KRTAP10-4	16638	3056.8	16638	3056.8	-2.444	9.2226e+07	1.8272e+08	1.605	0.054251	0.94575	0.1085	0.27487	False
EIF4A3_29484	EIF4A3	8739.7	1597.3	8739.7	1597.3	-2.4512	2.5507e+07	5.1828e+07	1.6045	0.054297	0.9457	0.10859	0.27487	False
CDCP2_16985	CDCP2	6836.3	15896	6836.3	15896	1.2172	4.1038e+07	3.2048e+07	1.6003	0.93822	0.06178	0.12356	0.2952	True
POLR2C_75260	POLR2C	45183	8503	45183	8503	-2.4096	6.7273e+08	1.2911e+09	1.5971	0.055125	0.94487	0.11025	0.27798	False
RFX6_82087	RFX6	17768	40788	17768	40788	1.1989	2.6497e+08	2.0779e+08	1.597	0.93813	0.061867	0.12373	0.2952	True
TPH2_102558	TPH2	37471	85148	37471	85148	1.1842	1.1366e+09	8.9512e+08	1.5936	0.93796	0.062043	0.12409	0.2952	True
TAAR5_96491	TAAR5	52657	1.1911e+05	52657	1.1911e+05	1.1776	2.2083e+09	1.7421e+09	1.5922	0.9379	0.062096	0.12419	0.2952	True
VN1R2_107704	VN1R2	12390	28500	12390	28500	1.2018	1.2978e+08	1.0261e+08	1.5905	0.93719	0.062814	0.12563	0.29771	True
RPL19_83949	RPL19	28764	5493.3	28764	5493.3	-2.3883	2.7075e+08	5.3345e+08	1.5862	0.056343	0.94366	0.11269	0.28215	False
UPF1_106457	UPF1	8668.3	1637.2	8668.3	1637.2	-2.4038	2.4718e+07	5.1003e+07	1.5862	0.056347	0.94365	0.11269	0.28215	False
PDYN_71980	PDYN	9287	1763	9287	1763	-2.3965	2.8305e+07	5.837e+07	1.5837	0.05663	0.94337	0.11326	0.28263	False
EIF4A3_29487	EIF4A3	19024	3642.1	19024	3642.1	-2.3847	1.183e+08	2.3752e+08	1.5826	0.056753	0.94325	0.11351	0.28263	False
TUBG1_104920	TUBG1	299.79	55.622	299.79	55.622	-2.4093	29810	70730	1.5818	0.056843	0.94316	0.11369	0.28263	False
